pipeline,track,target,regime_type,regime,regime_lo,regime_hi,n,method_family,method,method_label,rmse,rmse_lo,rmse_hi,mae,mae_lo,mae_hi,n_used
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,GB/raw,v10 GB raw,3.6956818747329554,3.236789070376564,4.0703100749888,2.8590781163739662,2.5089362517588536,3.1676631431193796,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,GB/alr,v10 GB alr,7.209404999744624,5.42716487152511,9.37143329908259,4.590679327889493,3.9471352848234638,5.335143149943647,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,GB/pwlr,v10 GB pwlr,6.502434425336252,4.924778812585587,8.356367011505514,4.083255798776842,3.5141088721426836,4.751598536765419,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/raw,v10 CatBoost raw,89.4516973053739,78.3124573910604,101.37214668375019,70.18630080437214,62.118078487251935,78.39893593356157,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/alr,v10 CatBoost alr,95.52789306847173,82.26282895508167,110.77305539730372,75.9808057157379,67.96724171920981,84.72713715053102,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/pwlr,v10 CatBoost pwlr,93.97286863038029,78.54767582765355,111.34027649611195,72.11358703496911,63.69966864551559,80.45755949325934,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/raw,v10 CatBoost raw,3.515591954674639,3.0569091220260876,3.91758854615188,2.7003016133945654,2.3617864232552486,3.0181015716997512,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/alr,v10 CatBoost alr,5.509119643068293,4.176417352812403,7.028338416502139,3.725118151067827,3.2039513922838414,4.320264147802258,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,CatBoost/pwlr,v10 CatBoost pwlr,8.705560713613453,7.307424171125437,10.149935585167082,5.3917906177598764,4.494636501212739,6.403482276687138,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/raw,v10 LightGBM raw,94.64152415706087,84.33732757598658,105.77297911250349,75.68370836453535,68.01077375739075,84.48623163005719,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/alr,v10 LightGBM alr,90.45345898790359,80.34930972879191,101.7690523032613,70.76423863800346,62.865044777764396,79.45211823061294,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/pwlr,v10 LightGBM pwlr,91.38875002756055,77.7507091631488,106.518351710365,69.0098100611305,60.7158912282275,77.86608497585706,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/raw,v10 LightGBM raw,4.45078051063845,3.873436816525293,5.047976382312332,3.2820157729501487,2.8952457303498953,3.723543680787207,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/alr,v10 LightGBM alr,5.222695896424134,3.5416750587656756,7.076915267906197,3.1627174365464232,2.6373427130765985,3.7272150828346313,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,LightGBM/pwlr,v10 LightGBM pwlr,6.4588824873919926,4.934183394829523,8.416161757112967,4.299795998848992,3.7525798632627754,5.024077310278388,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/raw,v10 ElasticNet raw,101.67128007851645,84.31623173102292,120.54421462335645,69.45056038288381,58.83853956484286,79.30124314800696,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/alr,v10 ElasticNet alr,107.6444062029054,89.88228607478294,126.74150511728766,72.35420079855203,61.151974271866834,83.69029986518319,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,112.74045350793925,95.28311084063647,130.38550865900967,79.89206552402445,68.25812637628127,91.1247783733187,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/raw,v10 ElasticNet raw,4.0648801172921525,3.254786523695267,5.024410352391084,3.076747159182005,2.712898497085802,3.4643839634620606,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/alr,v10 ElasticNet alr,3.280432946622577,2.0477850083145497,4.73429817290415,1.9252246421948032,1.601723218481604,2.3161642626908385,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,3.86352208656698,2.3951083941855598,5.537166993113174,2.2306248125899564,1.845363572922571,2.715459101784064,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/raw,v10 MLP raw,107.78124524500996,97.86143661652764,117.64915252143558,88.18314140434991,79.52820469314925,97.75502579086218,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/alr,v10 MLP alr,101.35283726555852,91.44549742724998,111.03640603516448,82.53086211256418,74.18144371872027,90.89323735749427,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/pwlr,v10 MLP pwlr,109.9838665232625,92.37790007781014,131.51688780384288,81.63714601392562,71.88044659884623,92.19844129820537,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/raw,v10 MLP raw,4.127509926100751,3.194662619295559,5.1400200903913476,2.984661007915458,2.5752519548698616,3.3786628807012167,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/alr,v10 MLP alr,4.3896346988053665,3.8709080950865156,4.893794221492438,3.4805452094788865,3.1002292045993367,3.8682517309769917,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,v10,MLP/pwlr,v10 MLP pwlr,5.006457125154607,4.186003104903484,5.896190479874778,3.860021062132653,3.3804587292091854,4.3049840602204075,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,Putirka,Putirka 32d,Putirka 32d,120.3353312522283,102.38862324958467,139.79381208869333,77.65802162078384,66.05229856597641,91.55134294864911,192
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,Putirka,Putirka 32a,Putirka 32a,2.4188362820798814,2.143681094840586,2.6834541804330896,1.8721719502989573,1.6612576760922162,2.077099544149355,192
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,Putirka,Putirka 32b,Putirka 32b,3.445011286570105,2.7127819444051133,4.390646340851844,2.3311157489262735,2.04305307232375,2.7603509776863797,193
cpx,cpx_only,T_C,P,deep_crustal_MASH,5.0,15.0,193,Agreda,Agreda 2024,Agreda 2024,64.28579818665631,51.50503372982728,77.62844859828614,38.70493505964625,31.379786168154656,45.45048930377849,193
cpx,cpx_only,P_kbar,P,deep_crustal_MASH,5.0,15.0,193,Agreda,Agreda 2024,Agreda 2024,2.346281142555395,1.9144910212734865,2.7030396677684467,1.4983987614821215,1.2428531299045005,1.748128554747363,193
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,RF/raw,v10 RF raw,151.42332508503398,116.04692359058834,190.51699600486216,92.80736434059092,77.98934389205958,110.18774371947411,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,RF/alr,v10 RF alr,160.09871290169116,127.61308660468606,192.62169044503136,101.180231622505,85.52361867820126,119.29109737656982,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,RF/pwlr,v10 RF pwlr,151.06113927922576,115.91809162413847,186.90733934109363,91.14410026443089,75.79082060299416,109.1338451052059,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,RF/raw,v10 RF raw,8.390969590910153,5.987090520439902,10.691721874268248,4.9009470281733485,4.044523297467525,5.9024357434603125,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,RF/alr,v10 RF alr,14.199336093732496,12.000497060776958,16.35947551505747,10.10495398358071,8.727050013830105,11.486486503014849,211
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,RF/pwlr,v10 RF pwlr,8.389723084248548,6.664296312910848,10.2541566551494,5.399633054998909,4.650289322984048,6.273368110651696,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/raw,v10 ERT raw,155.1460190289558,118.81015765441784,191.65288077798434,91.29911015853578,75.1499899395165,110.09313913838066,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/alr,v10 ERT alr,143.76383497157326,114.16161440495179,174.40146221531268,89.88292887271552,75.49336290238284,106.17081526365044,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/pwlr,v10 ERT pwlr,140.00193537176244,112.17372878017602,168.66201997689578,88.59503889403712,74.83882748134708,104.10225480588792,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/raw,v10 ERT raw,8.187222258478306,5.533637180435786,10.816814465043365,4.809453364885709,3.9237981639346473,5.780800863439318,211
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/alr,v10 ERT alr,8.76962926480104,6.1380649346753255,11.210318400290388,5.2217945327511295,4.318328608408653,6.282165370052066,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ERT/pwlr,v10 ERT pwlr,8.834591619476011,6.366792408902523,11.40137307458325,5.118071560581107,4.218774563801563,6.167854769178066,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/raw,v10 XGB raw,151.79066439991584,118.0322760678182,187.22073165280597,91.39673310042546,75.81998897068938,110.30156891872063,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/alr,v10 XGB alr,154.15766074570007,122.2496108783617,185.73831632327912,93.64322630116638,78.30590694230487,112.64719716819799,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/pwlr,v10 XGB pwlr,138.9252758514826,112.06491606705039,167.71287478263665,91.67562020888352,77.8821395372561,107.07860226340136,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/raw,v10 XGB raw,8.875727544222476,6.379878834486562,11.168624523771586,5.546987159072225,4.655252193856356,6.497796113381396,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/alr,v10 XGB alr,10.346420965797032,7.367677618873544,13.07391843236924,5.818205899284002,4.775511138354028,7.03012856923399,210
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,XGB/pwlr,v10 XGB pwlr,8.841847992355198,6.732905442848483,10.959007731540444,5.7879938568387646,4.937431745245326,6.798657914542008,210
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,GB/raw,v10 GB raw,152.3405062023551,118.54993081961175,187.12944180675555,92.79192239899812,77.3419107683185,110.59141230275912,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,GB/alr,v10 GB alr,151.21190740795745,121.1629275608784,184.6999574682973,96.61818027518787,82.1681585951267,114.18582605729745,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,GB/pwlr,v10 GB pwlr,139.8396680823766,111.45972642479259,169.09324134396928,91.05847593481406,77.62790470641609,106.70457302403375,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,GB/raw,v10 GB raw,9.473529353195843,7.610729254905,11.298579417272968,6.154552128222204,5.220762032057888,7.118003524986984,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,GB/alr,v10 GB alr,10.806347048170535,8.321331263183653,13.074258474757428,6.873864231458746,5.719803310490062,8.11099017249618,210
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,GB/pwlr,v10 GB pwlr,9.373598002426707,7.405313168257913,11.652064705867266,6.12763783261522,5.260564321441535,7.199318163618794,212
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/raw,v10 CatBoost raw,146.8058698019652,113.74923322721395,179.2561366395723,90.86080944297552,75.94022258113104,107.56401642790365,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/alr,v10 CatBoost alr,152.45993517587735,123.06314832393595,182.7788558452363,99.21009635845523,85.1110784356363,115.66855474109268,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/pwlr,v10 CatBoost pwlr,149.67332593856818,123.38833498079163,176.92161440826592,100.69688818154555,87.03212571881139,116.99039937479586,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/raw,v10 CatBoost raw,9.115408808220305,6.9909594052933395,11.063618520097693,5.70973258681217,4.830047231976497,6.647838800069509,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/alr,v10 CatBoost alr,10.919670104300314,8.984305586551127,12.740969617404435,7.627634781239431,6.546295230551633,8.700634327837479,210
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,CatBoost/pwlr,v10 CatBoost pwlr,9.249874841352346,7.262117700992602,11.304581668098589,5.897911130554204,5.026491674186728,6.8473760154351435,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/raw,v10 LightGBM raw,154.00083134197774,120.1055767448418,190.86271360291914,96.00933173945118,81.4363258456968,114.06301232427008,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/alr,v10 LightGBM alr,153.31861052797612,122.79628722825926,186.92801610757252,98.79638985474097,84.55069381696757,115.95519236795013,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/pwlr,v10 LightGBM pwlr,140.7654446424754,112.97585332923683,169.91754786360204,88.48122957722934,75.00242289687262,104.37218909469881,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/raw,v10 LightGBM raw,8.974787601331096,6.913795571661127,10.939784848621477,5.604449557656871,4.7240259144882835,6.583564324042385,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/alr,v10 LightGBM alr,10.365398631442178,8.173085528240973,12.460677414121482,6.763412258331837,5.755505227429751,7.93189540701508,212
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,LightGBM/pwlr,v10 LightGBM pwlr,8.396949583893274,6.487718320249721,10.428693042006858,5.62462203020534,4.912887523446842,6.466372315929857,211
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/raw,v10 ElasticNet raw,170.72155605036755,139.0899494763684,202.99221644260624,107.8569107615575,90.69762396624834,127.62973222653773,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/alr,v10 ElasticNet alr,165.77652142263386,137.57198111515646,194.0758195671289,109.70043662074886,93.33676993877505,126.75484617961703,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,168.09536388371535,139.53527577261764,196.55494246485557,110.93765417629439,94.66217706270089,128.92774750579215,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/raw,v10 ElasticNet raw,9.691461468823642,7.145014221031361,12.275099078824848,5.264661402069874,4.293209738520262,6.4424423907658435,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/alr,v10 ElasticNet alr,9.46072443262246,6.939946972887147,11.958277161799543,4.8975969493171965,3.8923269225336723,6.096914467268378,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,10.129152929175312,6.9827260268945,12.967991837034356,5.149054939695755,4.001985907662978,6.394286981807285,212
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/raw,v10 MLP raw,147.07216808611687,122.86044507494668,172.76480651629382,101.17692564580771,87.77185071210829,116.00137887815293,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/alr,v10 MLP alr,140.22167732365253,120.92321801881931,159.23689047823746,102.91833731491538,90.69170580673679,116.75490096057472,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/pwlr,v10 MLP pwlr,134.80640893508917,110.74339744041464,162.9086031293329,91.96302240801107,80.73411054906884,104.8130799753158,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/raw,v10 MLP raw,10.301957796124645,7.246023690694184,13.293046159534294,5.980533273390029,4.922918562902791,7.222142287106067,211
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/alr,v10 MLP alr,10.453799299443775,8.263549134752735,12.90622433266717,6.580791738847887,5.675518556055922,7.721644135015556,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,v10,MLP/pwlr,v10 MLP pwlr,10.273789335842265,8.214914890531631,12.422056935939183,6.802366745877968,5.862978226512139,7.872111541016778,213
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,Putirka,Putirka 32d,Putirka 32d,186.63351458108818,157.15246797767858,213.46780317423142,118.34368191562332,98.1829501687958,138.50433389884546,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,Putirka,Putirka 32a,Putirka 32a,8.581083779271799,5.581533649920555,11.369517937478294,4.4625959123072425,3.5768255502675697,5.546000262674164,210
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,Putirka,Putirka 32b,Putirka 32b,5.970151167791192,5.158471592973529,6.804642595791641,4.118243031971143,3.5521086487625406,4.70041298239124,208
cpx,cpx_only,T_C,P,lithospheric_mantle,15.0,30.0,213,Agreda,Agreda 2024,Agreda 2024,100.55026171377541,76.6933053830991,122.24646013526102,53.44032027299555,42.67141692490522,65.6643373618943,213
cpx,cpx_only,P_kbar,P,lithospheric_mantle,15.0,30.0,213,Agreda,Agreda 2024,Agreda 2024,4.192096559468732,3.5465122470554427,4.8417069372045125,2.59486325360782,2.175822271508413,3.045727297515907,213
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,RF/raw,v10 RF raw,241.5557611013321,201.10933771804847,280.8569848431853,161.39914750832796,133.00407240145958,190.31039936102317,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,RF/alr,v10 RF alr,213.4811564448258,182.4600333637956,243.97368107242283,146.86248971771846,123.12639087667132,170.8433290056776,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,RF/pwlr,v10 RF pwlr,222.0804903896929,188.80293686749138,257.10430270629763,148.6243671166895,123.91148054778488,175.03817243101238,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,RF/raw,v10 RF raw,28.120775006907163,22.416608037645183,33.715442988551004,17.107088750018697,13.623186051318797,21.21661020461947,139
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,RF/alr,v10 RF alr,19.996053181347854,17.107833381370217,22.767994689043785,15.263259136233643,12.993034293350807,17.500729482521077,127
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,RF/pwlr,v10 RF pwlr,22.409407552503325,17.690258076363712,26.638590045568062,14.036935914374526,11.159250590512633,16.834770074964972,130
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ERT/raw,v10 ERT raw,232.05976351020456,197.85146318149228,263.8139562913372,160.8956409430834,134.71618428434758,187.33906078194457,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ERT/alr,v10 ERT alr,203.88327398073554,177.0199679194022,228.77509047208818,146.24928718047994,123.56002031909952,167.7187145476672,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ERT/pwlr,v10 ERT pwlr,188.17290080217074,162.09197428852966,211.57187608300148,132.48631990705,112.33411067028875,154.3283307392556,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ERT/raw,v10 ERT raw,28.299513724769348,22.280140594795075,34.489836927165484,17.209130916204742,13.53821749236263,21.18307728895948,138
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ERT/alr,v10 ERT alr,28.132953655948974,22.449577881263682,33.115444670426115,17.792492939285637,14.442654150106142,21.53398096240927,141
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ERT/pwlr,v10 ERT pwlr,27.49051487259119,22.29421895890724,32.97232975452464,17.525211598675185,14.389461615710719,21.446223455217027,135
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,XGB/raw,v10 XGB raw,233.5581641618701,201.65873360613867,264.9072816995864,170.14462237290934,145.8184835944377,194.82284640459946,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,XGB/alr,v10 XGB alr,219.19987090566391,191.71137000770423,245.8575971857316,164.47357349664392,142.29436452086543,187.02124502692422,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,XGB/pwlr,v10 XGB pwlr,207.32921494921678,177.9596566719733,233.29305576218425,148.10106218364876,124.59934084180375,170.42483847174844,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,XGB/raw,v10 XGB raw,28.838756482203628,22.705537493506814,34.814612560439166,17.322841039602306,13.564941312221514,21.500859262286752,138
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,XGB/alr,v10 XGB alr,22.272650722627855,17.739539745921427,25.988665689143286,15.283990263938904,12.08298381955183,18.27893378238718,119
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,XGB/pwlr,v10 XGB pwlr,20.779869945971946,16.474161683748438,25.47140260810715,13.901000559329987,11.375051497295498,16.50911751221865,128
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,GB/raw,v10 GB raw,239.7360087781925,204.6063108547474,273.5018965680291,168.14079920161564,141.84108403457213,195.30442572387972,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,GB/alr,v10 GB alr,238.5120323887491,205.20729717271445,270.4875458361479,170.64186798384432,144.6939622287022,197.3978877381968,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,GB/pwlr,v10 GB pwlr,209.32421694455172,178.0553592352578,238.073648383462,141.28525725627378,117.91094975535383,163.9072925533589,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,GB/raw,v10 GB raw,28.048157488876786,22.71121865015747,33.668976611884574,17.21547638898149,13.754667166907923,21.441396322166288,136
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,GB/alr,v10 GB alr,18.432023520657676,14.599275800849723,22.148193786996593,11.646462183822504,9.063074673507629,14.51548168470788,125
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,GB/pwlr,v10 GB pwlr,23.709487318974737,19.164688781921615,27.670455074938374,14.657357125175873,11.758253673154933,17.658725516846527,131
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/raw,v10 CatBoost raw,225.66105295050596,192.9510201499133,256.91015783429674,160.64625913944334,136.51808394031366,184.78235326559,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/alr,v10 CatBoost alr,202.15165371372768,175.08450176696056,226.54253713978125,139.57285443583064,116.38959275029669,162.28197607849242,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/pwlr,v10 CatBoost pwlr,199.7252857944827,172.92198485991074,224.9924518066826,138.4972695292509,116.26136319521075,159.7562023549318,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/raw,v10 CatBoost raw,29.08175162712135,22.966135716259362,35.19844551098105,17.650327591576414,14.03538528776781,21.992049636948977,134
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/alr,v10 CatBoost alr,24.139041866813233,19.116960204519476,28.563813340431388,16.871169004527577,13.974425238724276,19.88463048565199,130
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,CatBoost/pwlr,v10 CatBoost pwlr,24.81307072614528,19.61537886544519,29.973430133540568,16.114139946140213,13.18405285375503,19.39006930442986,133
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/raw,v10 LightGBM raw,235.54137149874978,198.0894289612097,272.48927401510167,157.6105810213533,129.6290940350552,185.71866843103717,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/alr,v10 LightGBM alr,232.17930179379232,200.62032778563287,263.32594815750264,167.4582720259613,142.84835878868375,193.23811768515495,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/pwlr,v10 LightGBM pwlr,208.7984625421304,177.97774434275232,237.4955314655507,142.2551249318012,118.13685034095484,164.9954571759383,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/raw,v10 LightGBM raw,27.750527620367308,21.88913256612462,33.53167529878413,16.767885182333593,13.198927902609253,20.81168514253419,137
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/alr,v10 LightGBM alr,19.82817174268189,16.175420304620264,23.168331194824027,13.041896609158599,10.50564202365269,15.865922648933577,125
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,LightGBM/pwlr,v10 LightGBM pwlr,22.1686335103274,17.55183119969803,26.105641622049625,13.317079854285346,10.473805764710919,16.182002813989843,131
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/raw,v10 ElasticNet raw,226.99903341550694,200.8328790301813,251.6674755982343,174.8894096576181,152.00442784307452,197.18535935005735,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/alr,v10 ElasticNet alr,227.1936969466896,202.72208822297387,249.55132814554554,180.15410527162015,157.3867826678263,201.70044418477048,142
cpx,cpx_only,T_C,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,223.69615409402127,198.8270020259915,247.04485679017745,178.34769041309445,155.86668596266546,199.3383320270253,142
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/raw,v10 ElasticNet raw,33.3704856453101,26.64335394028685,39.908846386055394,21.466319237476036,17.260200805095916,25.92031459481522,137
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/alr,v10 ElasticNet alr,33.14282576522431,26.810028385042482,39.765714635399824,22.109004936710235,18.08040315027846,26.355394632082835,138
cpx,cpx_only,P_kbar,P,deeper_mantle,30.0,1000.0,142,v10,ElasticNet/pwlr,v10 ElasticNet pwlr,31.962704132024868,25.766477100526323,37.880437708383994,21.58798373805646,17.791598504038497,25.798908353288212,137
