citation,sample,tectonic_setting,location,T_C_pre,T_C_post,T_C_correction_form,P_kbar_pre,P_kbar_post,P_kbar_correction_form,regime_pre_from_P_pre,regime_post_from_P_post
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,906.0038721261819,906.0038721261819,none,4.422213548975514,1.291312038151565,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,906.7229767634666,906.7229767634666,none,3.9664304337326244,1.314259129786474,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,921.0502319446816,921.0502319446816,none,4.756641169019855,1.2744747728256822,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.0581332190084,905.0581332190084,none,4.217813737538597,1.301602856407747,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,933.1774105881439,933.1774105881439,none,4.506888548404547,1.2870489469880226,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,917.91209584826,917.91209584826,none,4.359499011704405,1.294469496568677,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,897.7619792153772,897.7619792153772,none,4.224573433709639,1.301262529260309,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.2876380586807,907.2876380586807,none,4.086118897054944,1.3082332327234925,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,902.0226903703867,902.0226903703867,none,4.059216142146926,1.3095876926880237,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,918.6572688168084,918.6572688168084,none,4.118280881247098,1.3066139888907662,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,916.451306250079,916.451306250079,none,4.128960097425086,1.3060763275689011,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.335081521182,907.335081521182,none,4.288114448081508,1.2980634606011086,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,901.1182240072908,901.1182240072908,none,4.114567045087438,1.3068009676002064,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,909.2868276459013,909.2868276459013,none,4.452692557679433,1.289777526270191,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.0302905568684,896.0302905568684,none,3.988965772120151,1.313124554025091,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,904.8271595487397,904.8271595487397,none,3.9765158912996497,1.3137513621416652,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.6972489816504,896.6972489816504,none,4.133796866617318,1.3058328130942327,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,916.2425537208238,916.2425537208238,none,4.633739854295707,1.280662425761274,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,899.5796018485105,899.5796018485105,none,4.161583451214305,1.3044338553846466,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,909.6130566898438,909.6130566898438,none,4.435069372139006,1.2906647922525643,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.8460450945227,907.8460450945227,none,4.010193170689064,1.3120558284759403,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.7514202780391,900.7514202780391,none,4.787477729607098,1.2729222594529044,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,935.5753175770059,935.5753175770059,none,4.9992352143799375,1.2622610079827383,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.0202884107277,907.0202884107277,none,4.642991386281997,1.2801966433635659,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,901.5629976315759,901.5629976315759,none,4.1191300894703575,1.3065712342158682,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,898.2201429469786,898.2201429469786,none,4.080551164924748,1.3085135486349806,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,901.1961939023241,901.1961939023241,none,4.1751187932372025,1.3037523980789196,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,895.6757883322265,895.6757883322265,none,4.110891084472785,1.3069860394079362,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,931.2129381818463,931.2129381818463,none,4.263663547045787,1.2992944782668765,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,911.0700926555493,911.0700926555493,none,4.2729734092105245,1.2988257591479404,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,897.0940863687724,897.0940863687724,none,4.424927364005034,1.2911754070213632,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,904.5069100223118,904.5069100223118,none,4.469028459986251,1.2889550705129746,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.3057860685842,896.3057860685842,none,4.138656480607367,1.3055881484635992,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,897.9829017113083,897.9829017113083,none,3.9589517598234787,1.3146356549576825,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.221965009455,896.221965009455,none,4.029388633096361,1.3110894038320613,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,912.3554952548266,912.3554952548266,none,4.824844767428834,1.2710409593074097,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,910.1605307362773,910.1605307362773,none,4.763428792643542,1.2741330396283193,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,901.3051081728863,901.3051081728863,none,4.243933830027419,1.3002878007687644,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.0202884107277,907.0202884107277,none,4.70556971351502,1.2770460426472356,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.6843446867663,896.6843446867663,none,4.208520964227062,1.3020707151624722,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,910.2694450068395,910.2694450068395,none,4.247130406768707,1.300126864268602,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,907.7757851909819,907.7757851909819,none,4.452730800108417,1.2897756008971508,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,916.2425537208238,916.2425537208238,none,4.607264574143418,1.2819953638614288,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,898.0559515767745,898.0559515767745,none,4.256795654559582,1.2996402527217632,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.1239756410314,900.1239756410314,none,4.11323448735824,1.3068680572384532,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.4241494983205,905.4241494983205,none,4.142225290265139,1.305408471333171,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,910.1605307362773,910.1605307362773,none,4.794098530512228,1.272588925198112,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.1821877557206,905.1821877557206,none,4.808116059521915,1.2718831914578244,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,898.1648658473367,898.1648658473367,none,4.1744198077979995,1.3037875895601054,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,926.2116913910133,926.2116913910133,none,4.538382250228986,1.28546334884382,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.9613626048642,905.9613626048642,none,4.573245052988346,1.283708128207482,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.4179480024287,900.4179480024287,none,4.084890017580834,1.3082951025228722,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,896.2492013722616,896.2492013722616,none,4.095527463223673,1.3077595442018985,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,912.2214232750006,912.2214232750006,none,4.568623732368062,1.2839407955973028,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.1821877557206,905.1821877557206,none,4.73885651128967,1.2753701683701455,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,899.9464055777622,899.9464055777622,none,4.087428524951049,1.3081672975224408,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,895.158561035001,895.158561035001,none,4.078519184689298,1.3086158517592164,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.8603345486013,900.8603345486013,none,4.470206450121485,1.2888957628144788,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.8615063483317,900.8615063483317,none,4.0651132419817895,1.3092907942603171,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,892.5133742056502,892.5133742056502,none,4.231917412645354,1.300892785511656,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. D-PFL-1,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.4924167377504,900.4924167377504,none,4.2036764388511525,1.3023146201339615,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,917.947297193357,917.947297193357,none,3.9796893258213393,1.3135915907716185,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,908.2365258248045,908.2365258248045,none,3.891346819263191,1.318039328139351,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,939.5169275397602,939.5169275397602,none,4.346402383867481,1.2951288661438793,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,958.0638334468132,958.0638334468132,none,4.266526214857818,1.2991503529177661,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,951.7877096455067,951.7877096455067,none,4.116906475828635,1.3066831854143455,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,915.4680601614245,915.4680601614245,none,4.597294813801725,1.2824973065540994,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,903.0904810663769,903.0904810663769,none,3.8816431246811613,1.318527875348153,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,912.2343136706968,912.2343136706968,none,4.0569412960485955,1.3097022232621673,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,903.2052275583479,903.2052275583479,none,3.9570010403060647,1.3147338668879254,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,904.4899802014672,904.4899802014672,none,4.0700900040511225,1.3090402316321046,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,909.7096766285597,909.7096766285597,none,4.020375156921503,1.3115432009491907,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,900.6032842057855,900.6032842057855,none,4.2309611584580695,1.3009409295778314,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,940.0527894495739,940.0527894495739,none,3.9101693227007956,1.3170916806799866,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,909.1107436875873,909.1107436875873,none,4.003949564848126,1.3123701722736212,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,905.5940673230056,905.5940673230056,none,4.1761853072751896,1.3036987028134719,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,902.0977310021609,902.0977310021609,none,3.942430543606608,1.3154674406245268,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,915.6611522127872,915.6611522127872,none,3.883834335923575,1.3184175554975717,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,908.1179936233713,908.1179936233713,none,3.98664368423594,1.3132414630585354,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,909.1107436875873,909.1107436875873,none,4.049215747607276,1.310091177705814,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,912.0644032730036,912.0644032730036,none,3.8927304058989325,1.3179696693734744,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,911.1901977891301,911.1901977891301,none,4.011881842471582,1.3119708097360203,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,903.0314455997898,903.0314455997898,none,4.428675545219334,1.2909866991581003,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. B2-11,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,904.8218696942405,904.8218696942405,none,4.507288008859087,1.2870288355460926,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. 1-12-13,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,897.8596695079917,897.8596695079917,none,4.239482000196571,1.300511934887943,A,shallow_crustal,shallow_crustal
[17180] TAKAHASHI R. (2013),samp. 1-12-13,CONVERGENT MARGIN,HONSHU ARC / NORTHEASTERN HONSHU ARC / HOKKAIDO / KOMAGA-DAKE/HOKKAIDO-KOMAGATAKE,894.6336381611127,894.6336381611127,none,4.469711524056211,1.2889206806172506,A,shallow_crustal,shallow_crustal
