pipeline,track,target,feature_set,model,seed,aug_n_copies,aug_rel_noise,test_rmse,elapsed_s
opx,opx_liq,P_kbar,pwlr,CatBoost,55,15,0.03,5.687757304232878,4.622817277908325
opx,opx_liq,P_kbar,pwlr,CatBoost,56,15,0.03,5.657931178389747,4.615266799926758
opx,opx_liq,P_kbar,pwlr,CatBoost,57,15,0.03,5.441459687929741,4.487888336181641
opx,opx_liq,P_kbar,pwlr,CatBoost,58,15,0.03,5.6096949086578975,4.522335052490234
opx,opx_liq,P_kbar,pwlr,CatBoost,59,15,0.03,5.230625718389011,4.519026279449463
opx,opx_liq,P_kbar,pwlr,CatBoost,60,15,0.03,5.691057937150516,4.697573661804199
opx,opx_liq,P_kbar,pwlr,CatBoost,61,15,0.03,5.5403866953268865,4.6804304122924805
opx,opx_liq,P_kbar,pwlr,LightGBM,42,15,0.03,6.536255647213041,0.804924726486206
opx,opx_liq,P_kbar,pwlr,LightGBM,43,15,0.03,6.9451795738319015,0.7463347911834717
opx,opx_liq,P_kbar,pwlr,LightGBM,44,15,0.03,5.94876649515086,0.7343757152557373
opx,opx_liq,P_kbar,pwlr,LightGBM,45,15,0.03,5.940412733843189,0.8319623470306396
opx,opx_liq,P_kbar,pwlr,LightGBM,46,15,0.03,6.409389131183261,0.9249012470245361
opx,opx_liq,P_kbar,pwlr,LightGBM,47,15,0.03,6.1639726800765,0.9130911827087402
opx,opx_liq,P_kbar,pwlr,LightGBM,48,15,0.03,5.407781783790163,0.9343738555908203
opx,opx_liq,P_kbar,pwlr,LightGBM,49,15,0.03,6.563306683155514,0.7603979110717773
opx,opx_liq,P_kbar,pwlr,LightGBM,50,15,0.03,6.041151479876596,0.897465705871582
opx,opx_liq,P_kbar,pwlr,LightGBM,51,15,0.03,6.208448696295516,0.8351423740386963
opx,opx_liq,P_kbar,pwlr,LightGBM,52,15,0.03,6.060750303451286,0.8300282955169678
opx,opx_liq,P_kbar,pwlr,LightGBM,53,15,0.03,5.694334830078699,0.872382402420044
opx,opx_liq,P_kbar,pwlr,LightGBM,54,15,0.03,6.366080409184511,0.9583003520965576
opx,opx_liq,P_kbar,pwlr,LightGBM,55,15,0.03,5.379941166094249,0.9301636219024658
opx,opx_liq,P_kbar,pwlr,LightGBM,56,15,0.03,6.070816088322147,0.7671046257019043
opx,opx_liq,P_kbar,pwlr,LightGBM,57,15,0.03,6.378285574557206,0.763087272644043
opx,opx_liq,P_kbar,pwlr,LightGBM,58,15,0.03,6.60565339245305,0.7624475955963135
opx,opx_liq,P_kbar,pwlr,LightGBM,59,15,0.03,5.995770696115969,0.8988616466522217
opx,opx_liq,P_kbar,pwlr,LightGBM,60,15,0.03,6.80864491033733,1.1391398906707764
opx,opx_liq,P_kbar,pwlr,LightGBM,61,15,0.03,6.264272409940839,0.9539427757263184
opx,opx_liq,P_kbar,pwlr,ElasticNet,42,15,0.03,6.120130432758761,0.04880380630493164
opx,opx_liq,P_kbar,pwlr,ElasticNet,43,15,0.03,6.083426640076451,0.04698300361633301
opx,opx_liq,P_kbar,pwlr,ElasticNet,44,15,0.03,6.058060592833127,0.044267892837524414
opx,opx_liq,P_kbar,pwlr,ElasticNet,45,15,0.03,6.071068758173648,0.04273843765258789
opx,opx_liq,P_kbar,pwlr,ElasticNet,46,15,0.03,6.060675227815975,0.039266347885131836
opx,opx_liq,P_kbar,pwlr,ElasticNet,47,15,0.03,6.075234544919688,0.044226646423339844
opx,opx_liq,P_kbar,pwlr,ElasticNet,48,15,0.03,6.059366182166326,0.03805065155029297
opx,opx_liq,P_kbar,pwlr,ElasticNet,49,15,0.03,6.094723992148589,0.04908347129821777
opx,opx_liq,P_kbar,pwlr,ElasticNet,50,15,0.03,6.0773517944113715,0.036322832107543945
opx,opx_liq,P_kbar,pwlr,ElasticNet,51,15,0.03,6.078923586872811,0.030612468719482422
opx,opx_liq,P_kbar,pwlr,ElasticNet,52,15,0.03,6.12447907728904,0.035001277923583984
opx,opx_liq,P_kbar,pwlr,ElasticNet,53,15,0.03,6.018539209502858,0.034026145935058594
opx,opx_liq,P_kbar,pwlr,ElasticNet,54,15,0.03,6.038369438099294,0.036577701568603516
opx,opx_liq,P_kbar,pwlr,ElasticNet,55,15,0.03,6.059544055121779,0.03176999092102051
opx,opx_liq,P_kbar,pwlr,ElasticNet,56,15,0.03,6.094070691299464,0.035872459411621094
opx,opx_liq,P_kbar,pwlr,ElasticNet,57,15,0.03,6.153519710498004,0.03358745574951172
opx,opx_liq,P_kbar,pwlr,ElasticNet,58,15,0.03,6.05559175745204,0.03432130813598633
opx,opx_liq,P_kbar,pwlr,ElasticNet,59,15,0.03,6.111335397445161,0.03095269203186035
opx,opx_liq,P_kbar,pwlr,ElasticNet,60,15,0.03,6.068699810702898,0.03279542922973633
opx,opx_liq,P_kbar,pwlr,ElasticNet,61,15,0.03,6.096492385793254,0.030001163482666016
opx,opx_liq,P_kbar,pwlr,MLP,42,15,0.03,5.6539567288834025,100.44215893745422
opx,opx_liq,P_kbar,pwlr,MLP,43,15,0.03,5.691222155147717,105.46505808830261
opx,opx_liq,P_kbar,pwlr,MLP,44,15,0.03,5.038819850941247,72.54630732536316
opx,opx_liq,P_kbar,pwlr,MLP,45,15,0.03,5.5006732125791435,62.67378807067871
opx,opx_liq,P_kbar,pwlr,MLP,46,15,0.03,5.043685563870659,61.07837390899658
opx,opx_liq,P_kbar,pwlr,MLP,47,15,0.03,5.711028420116685,78.24092721939087
opx,opx_liq,P_kbar,pwlr,MLP,48,15,0.03,7.29983452696696,82.53242611885071
opx,opx_liq,P_kbar,pwlr,MLP,49,15,0.03,6.096019966886501,79.52889609336853
opx,opx_liq,P_kbar,pwlr,MLP,50,15,0.03,5.2571783532290794,80.38857412338257
opx,opx_liq,P_kbar,pwlr,MLP,51,15,0.03,5.618334151866066,71.54286503791809
opx,opx_liq,P_kbar,pwlr,MLP,52,15,0.03,5.864032456543408,81.89094877243042
opx,opx_liq,P_kbar,pwlr,MLP,53,15,0.03,5.596965571471979,90.04207682609558
opx,opx_liq,P_kbar,pwlr,MLP,54,15,0.03,6.069057682259893,102.73097372055054
opx,opx_liq,P_kbar,pwlr,MLP,55,15,0.03,6.374179379968631,80.38373851776123
opx,opx_liq,P_kbar,pwlr,MLP,56,15,0.03,6.415368360935982,82.55824398994446
opx,opx_liq,P_kbar,pwlr,MLP,57,15,0.03,5.7110501394588855,73.86348128318787
opx,opx_liq,P_kbar,pwlr,MLP,58,15,0.03,5.583345051351879,91.01835775375366
opx,opx_liq,P_kbar,pwlr,MLP,59,15,0.03,5.1316934973393735,67.76190686225891
opx,opx_liq,P_kbar,pwlr,MLP,60,15,0.03,6.11845144337778,89.62359404563904
opx,opx_liq,P_kbar,pwlr,MLP,61,15,0.03,6.070690572920008,78.35494351387024
opx,opx_only,T_C,raw,RF,42,15,0.03,161.26399607683376,7.020769357681274
opx,opx_only,T_C,raw,RF,43,15,0.03,159.96010426037464,7.014737129211426
opx,opx_only,T_C,raw,RF,44,15,0.03,162.42393219740114,7.060959577560425
opx,opx_only,T_C,raw,RF,45,15,0.03,160.94946308160792,7.109480381011963
opx,opx_only,T_C,raw,RF,46,15,0.03,160.73083590050183,7.0847718715667725
opx,opx_only,T_C,raw,RF,47,15,0.03,160.1252088247722,7.154287576675415
opx,opx_only,T_C,raw,RF,48,15,0.03,159.72771613720786,7.110178232192993
opx,opx_only,T_C,raw,RF,49,15,0.03,161.32375634157694,7.1853721141815186
opx,opx_only,T_C,raw,RF,50,15,0.03,160.67181237585993,6.884385347366333
opx,opx_only,T_C,raw,RF,51,15,0.03,159.66356438632448,7.177075147628784
opx,opx_only,T_C,raw,RF,52,15,0.03,161.21467510965473,6.951126337051392
opx,opx_only,T_C,raw,RF,53,15,0.03,161.2914274481609,7.011005878448486
opx,opx_only,T_C,raw,RF,54,15,0.03,161.36332358477662,6.987256288528442
opx,opx_only,T_C,raw,RF,55,15,0.03,160.30968526876512,7.30305027961731
opx,opx_only,T_C,raw,RF,56,15,0.03,160.75185620046017,6.902587175369263
opx,opx_only,T_C,raw,RF,57,15,0.03,161.98014878138588,7.2258312702178955
opx,opx_only,T_C,raw,RF,58,15,0.03,161.86402300740704,6.998884439468384
opx,opx_only,T_C,raw,RF,59,15,0.03,160.50255140835705,7.200453281402588
opx,opx_only,T_C,raw,RF,60,15,0.03,161.5875103489379,6.970144748687744
opx,opx_only,T_C,raw,RF,61,15,0.03,160.95026024033493,7.080520391464233
opx,opx_only,T_C,raw,ERT,42,15,0.03,162.19337039903652,1.158219575881958
opx,opx_only,T_C,raw,ERT,43,15,0.03,161.901687470554,1.1950459480285645
opx,opx_only,T_C,raw,ERT,44,15,0.03,161.68598157357528,1.0817925930023193
opx,opx_only,T_C,raw,ERT,45,15,0.03,161.7542896403569,1.1324779987335205
opx,opx_only,T_C,raw,ERT,46,15,0.03,162.42252730079477,1.1216847896575928
opx,opx_only,T_C,raw,ERT,47,15,0.03,161.0162309516744,1.2420613765716553
opx,opx_only,T_C,raw,ERT,48,15,0.03,162.2011816487874,1.1725471019744873
opx,opx_only,T_C,raw,ERT,49,15,0.03,161.7351318838374,1.1369452476501465
opx,opx_only,T_C,raw,ERT,50,15,0.03,161.70951667907343,1.1968286037445068
opx,opx_only,T_C,raw,ERT,51,15,0.03,162.60382111370444,1.0947532653808594
opx,opx_only,T_C,raw,ERT,52,15,0.03,160.87345557030278,1.2124814987182617
opx,opx_only,T_C,raw,ERT,53,15,0.03,161.7788053599144,1.148029088973999
opx,opx_only,T_C,raw,ERT,54,15,0.03,160.7116793714009,1.154649257659912
opx,opx_only,T_C,raw,ERT,55,15,0.03,161.6907992617797,1.1170356273651123
opx,opx_only,T_C,raw,ERT,56,15,0.03,162.1296985477765,1.1061511039733887
opx,opx_only,T_C,raw,ERT,57,15,0.03,162.45401959247957,1.1766915321350098
opx,opx_only,T_C,raw,ERT,58,15,0.03,161.6846463881558,1.201843500137329
opx,opx_only,T_C,raw,ERT,59,15,0.03,161.92671546252643,1.204746961593628
opx,opx_only,T_C,raw,ERT,60,15,0.03,161.03446275784734,1.1504631042480469
opx,opx_only,T_C,raw,ERT,61,15,0.03,161.55538894896947,1.156299352645874
opx,opx_only,T_C,raw,XGB,42,15,0.03,153.37197481537333,0.5214495658874512
opx,opx_only,T_C,raw,XGB,43,15,0.03,152.57023882837282,0.41630029678344727
opx,opx_only,T_C,raw,XGB,44,15,0.03,154.51674276705816,0.3931853771209717
opx,opx_only,T_C,raw,XGB,45,15,0.03,154.14607025693,0.36661410331726074
opx,opx_only,T_C,raw,XGB,46,15,0.03,152.71274730189214,0.39073896408081055
opx,opx_only,T_C,raw,XGB,47,15,0.03,153.0077814418176,0.3850874900817871
opx,opx_only,T_C,raw,XGB,48,15,0.03,154.67537628505818,0.38007450103759766
opx,opx_only,T_C,raw,XGB,49,15,0.03,153.50055603325515,0.34732723236083984
opx,opx_only,T_C,raw,XGB,50,15,0.03,155.37057751902483,0.38404393196105957
opx,opx_only,T_C,raw,XGB,51,15,0.03,152.82164032645238,0.37863659858703613
opx,opx_only,T_C,raw,XGB,52,15,0.03,154.6487104462734,0.4076054096221924
opx,opx_only,T_C,raw,XGB,53,15,0.03,154.78642092744798,0.3953816890716553
opx,opx_only,T_C,raw,XGB,54,15,0.03,153.51465328539888,0.4034593105316162
opx,opx_only,T_C,raw,XGB,55,15,0.03,153.78184549185477,0.37219882011413574
opx,opx_only,T_C,raw,XGB,56,15,0.03,154.25306527035278,0.3782806396484375
opx,opx_only,T_C,raw,XGB,57,15,0.03,153.4451035644062,0.4008612632751465
opx,opx_only,T_C,raw,XGB,58,15,0.03,153.93763636816385,0.36375975608825684
opx,opx_only,T_C,raw,XGB,59,15,0.03,152.8191913508681,0.3434460163116455
opx,opx_only,T_C,raw,XGB,60,15,0.03,154.09645681863068,0.3766055107116699
opx,opx_only,T_C,raw,XGB,61,15,0.03,153.65207685211308,0.3681156635284424
opx,opx_only,T_C,raw,GB,42,15,0.03,158.3595062018556,2.743788957595825
opx,opx_only,T_C,raw,GB,43,15,0.03,163.71112143882957,2.2599613666534424
opx,opx_only,T_C,raw,GB,44,15,0.03,163.4861555679108,2.4476308822631836
opx,opx_only,T_C,raw,GB,45,15,0.03,162.27014278190597,2.333326816558838
opx,opx_only,T_C,raw,GB,46,15,0.03,161.29042527476514,2.6358482837677
opx,opx_only,T_C,raw,GB,47,15,0.03,162.09709154352157,2.382794141769409
opx,opx_only,T_C,raw,GB,48,15,0.03,157.44264020144885,2.4938838481903076
opx,opx_only,T_C,raw,GB,49,15,0.03,161.38648783718224,2.3143157958984375
opx,opx_only,T_C,raw,GB,50,15,0.03,163.3842851447636,2.497648239135742
opx,opx_only,T_C,raw,GB,51,15,0.03,162.7988789995525,2.483163356781006
opx,opx_only,T_C,raw,GB,52,15,0.03,156.5628383504462,2.37996768951416
opx,opx_only,T_C,raw,GB,53,15,0.03,160.33128396840226,2.5887022018432617
opx,opx_only,T_C,raw,GB,54,15,0.03,161.53727327786328,2.452247142791748
opx,opx_only,T_C,raw,GB,55,15,0.03,159.29226691552418,3.062718629837036
opx,opx_only,T_C,raw,GB,56,15,0.03,160.86767252750352,2.3403916358947754
opx,opx_only,T_C,raw,GB,57,15,0.03,152.3702415162015,2.3209314346313477
opx,opx_only,T_C,raw,GB,58,15,0.03,159.04590319964973,2.484572410583496
opx,opx_only,T_C,raw,GB,59,15,0.03,163.8232981896581,2.478832721710205
opx,opx_only,T_C,raw,GB,60,15,0.03,166.2395803450638,2.293400287628174
opx,opx_only,T_C,raw,GB,61,15,0.03,162.06679213692004,2.643998384475708
opx,opx_only,T_C,raw,CatBoost,42,15,0.03,157.89458683707147,18.05123233795166
opx,opx_only,T_C,raw,CatBoost,43,15,0.03,154.8777657764328,18.166566133499146
opx,opx_only,T_C,raw,CatBoost,44,15,0.03,158.1765298926013,18.208906173706055
opx,opx_only,T_C,raw,CatBoost,45,15,0.03,156.1390165400364,18.32421588897705
opx,opx_only,T_C,raw,CatBoost,46,15,0.03,156.89382641689124,19.791261911392212
opx,opx_only,T_C,raw,CatBoost,47,15,0.03,156.06629755258635,19.19459843635559
opx,opx_only,T_C,raw,CatBoost,48,15,0.03,155.59911694804416,18.371067762374878
opx,opx_only,T_C,raw,CatBoost,49,15,0.03,158.65208989506937,17.903681755065918
opx,opx_only,T_C,raw,CatBoost,50,15,0.03,155.8446870163985,18.370498180389404
opx,opx_only,T_C,raw,CatBoost,51,15,0.03,153.82570965541836,18.137220859527588
opx,opx_only,T_C,raw,CatBoost,52,15,0.03,158.6440445285798,18.004396438598633
opx,opx_only,T_C,raw,CatBoost,53,15,0.03,157.04015692328917,17.950907707214355
opx,opx_only,T_C,raw,CatBoost,54,15,0.03,152.33470454376163,18.14539361000061
opx,opx_only,T_C,raw,CatBoost,55,15,0.03,159.47801130163708,18.305721282958984
opx,opx_only,T_C,raw,CatBoost,56,15,0.03,157.90570724979608,18.137173652648926
opx,opx_only,T_C,raw,CatBoost,57,15,0.03,160.84507180939937,18.071900606155396
opx,opx_only,T_C,raw,CatBoost,58,15,0.03,157.27689251110272,18.32695722579956
opx,opx_only,T_C,raw,CatBoost,59,15,0.03,155.20199003169495,18.018266439437866
opx,opx_only,T_C,raw,CatBoost,60,15,0.03,157.21825781523768,18.19609498977661
opx,opx_only,T_C,raw,CatBoost,61,15,0.03,155.1895377126709,18.115478992462158
opx,opx_only,T_C,raw,LightGBM,42,15,0.03,158.37322514123252,0.33452773094177246
opx,opx_only,T_C,raw,LightGBM,43,15,0.03,157.51098395049976,0.3308541774749756
opx,opx_only,T_C,raw,LightGBM,44,15,0.03,156.90955143666747,0.36363887786865234
opx,opx_only,T_C,raw,LightGBM,45,15,0.03,159.45765796821968,0.31726861000061035
opx,opx_only,T_C,raw,LightGBM,46,15,0.03,156.72075290886767,0.21836304664611816
opx,opx_only,T_C,raw,LightGBM,47,15,0.03,156.58408527843582,0.26491308212280273
opx,opx_only,T_C,raw,LightGBM,48,15,0.03,157.06280418053106,0.30669689178466797
opx,opx_only,T_C,raw,LightGBM,49,15,0.03,158.29709979453847,0.2965209484100342
opx,opx_only,T_C,raw,LightGBM,50,15,0.03,158.40453932233095,0.32762956619262695
opx,opx_only,T_C,raw,LightGBM,51,15,0.03,157.82615820893903,0.3557858467102051
opx,opx_only,T_C,raw,LightGBM,52,15,0.03,158.901102312265,0.3616805076599121
opx,opx_only,T_C,raw,LightGBM,53,15,0.03,158.44704265067642,0.3565077781677246
opx,opx_only,T_C,raw,LightGBM,54,15,0.03,161.09737432578305,0.3001112937927246
opx,opx_only,T_C,raw,LightGBM,55,15,0.03,157.94953086409,0.3055899143218994
opx,opx_only,T_C,raw,LightGBM,56,15,0.03,158.57906709940417,0.3538978099822998
opx,opx_only,T_C,raw,LightGBM,57,15,0.03,159.753178331518,0.4500882625579834
opx,opx_only,T_C,raw,LightGBM,58,15,0.03,156.33748045043183,0.31677722930908203
opx,opx_only,T_C,raw,LightGBM,59,15,0.03,156.31344103743808,0.2713634967803955
opx,opx_only,T_C,raw,LightGBM,60,15,0.03,160.2208268202251,0.2892305850982666
opx,opx_only,T_C,raw,LightGBM,61,15,0.03,157.12050420050394,0.2922053337097168
opx,opx_only,T_C,raw,ElasticNet,42,15,0.03,161.38336934289924,0.3069756031036377
opx,opx_only,T_C,raw,ElasticNet,43,15,0.03,161.36410137960115,0.25351548194885254
opx,opx_only,T_C,raw,ElasticNet,44,15,0.03,161.40612466886142,0.26851487159729004
opx,opx_only,T_C,raw,ElasticNet,45,15,0.03,161.37465200654088,0.24385285377502441
opx,opx_only,T_C,raw,ElasticNet,46,15,0.03,161.38188693001152,0.2293233871459961
opx,opx_only,T_C,raw,ElasticNet,47,15,0.03,161.42556077589418,0.21947550773620605
opx,opx_only,T_C,raw,ElasticNet,48,15,0.03,161.42998041194392,0.23319292068481445
opx,opx_only,T_C,raw,ElasticNet,49,15,0.03,161.42044153024108,0.22810935974121094
opx,opx_only,T_C,raw,ElasticNet,50,15,0.03,161.39755561430343,0.23299741744995117
opx,opx_only,T_C,raw,ElasticNet,51,15,0.03,161.39215556628622,0.25353121757507324
opx,opx_only,T_C,raw,ElasticNet,52,15,0.03,161.38086007323767,0.23595190048217773
opx,opx_only,T_C,raw,ElasticNet,53,15,0.03,161.44188140864313,0.21065783500671387
opx,opx_only,T_C,raw,ElasticNet,54,15,0.03,161.38577394014473,0.18720245361328125
opx,opx_only,T_C,raw,ElasticNet,55,15,0.03,161.38918311952705,0.21267223358154297
opx,opx_only,T_C,raw,ElasticNet,56,15,0.03,161.37117270086097,0.21189308166503906
opx,opx_only,T_C,raw,ElasticNet,57,15,0.03,161.4360978033419,0.22126984596252441
opx,opx_only,T_C,raw,ElasticNet,58,15,0.03,161.38194097078863,0.22384047508239746
opx,opx_only,T_C,raw,ElasticNet,59,15,0.03,161.36573008198187,0.2209784984588623
opx,opx_only,T_C,raw,ElasticNet,60,15,0.03,161.385602615752,0.23986387252807617
opx,opx_only,T_C,raw,ElasticNet,61,15,0.03,161.45690841106318,0.22665953636169434
opx,opx_only,T_C,raw,MLP,42,15,0.03,178.78407161270673,38.68895196914673
opx,opx_only,T_C,raw,MLP,43,15,0.03,162.9868320842416,35.77491784095764
opx,opx_only,T_C,raw,MLP,44,15,0.03,184.6492625094862,78.88105130195618
opx,opx_only,T_C,raw,MLP,45,15,0.03,189.5037835025435,51.988078594207764
opx,opx_only,T_C,raw,MLP,46,15,0.03,165.85259014687927,30.208955764770508
opx,opx_only,T_C,raw,MLP,47,15,0.03,169.3992255511738,73.33198261260986
opx,opx_only,T_C,raw,MLP,48,15,0.03,154.92770994342663,71.80120182037354
opx,opx_only,T_C,raw,MLP,49,15,0.03,171.87103763519374,72.07165884971619
opx,opx_only,T_C,raw,MLP,50,15,0.03,151.16342703668872,9.862365007400513
opx,opx_only,T_C,raw,MLP,51,15,0.03,186.96362463884682,47.97742533683777
opx,opx_only,T_C,raw,MLP,52,15,0.03,189.1269644684477,73.6929862499237
opx,opx_only,T_C,raw,MLP,53,15,0.03,179.93584739193966,50.64163017272949
opx,opx_only,T_C,raw,MLP,54,15,0.03,182.85144355826404,50.998658180236816
opx,opx_only,T_C,raw,MLP,55,15,0.03,163.97139164107574,29.860965251922607
opx,opx_only,T_C,raw,MLP,56,15,0.03,166.56770936602078,38.34610629081726
opx,opx_only,T_C,raw,MLP,57,15,0.03,182.26652285406834,45.75327515602112
opx,opx_only,T_C,raw,MLP,58,15,0.03,164.10494015933392,46.37770175933838
opx,opx_only,T_C,raw,MLP,59,15,0.03,182.58306974020368,42.63389849662781
opx,opx_only,T_C,raw,MLP,60,15,0.03,158.34605305698776,56.162561655044556
opx,opx_only,T_C,raw,MLP,61,15,0.03,166.17753868441716,56.40211081504822
opx,opx_only,T_C,alr,RF,42,15,0.03,192.03704478013708,3.611098527908325
opx,opx_only,T_C,alr,RF,43,15,0.03,192.3220590495451,3.587864398956299
opx,opx_only,T_C,alr,RF,44,15,0.03,193.41388208005026,3.6016032695770264
opx,opx_only,T_C,alr,RF,45,15,0.03,193.2043154588552,3.703763723373413
opx,opx_only,T_C,alr,RF,46,15,0.03,191.63198553412778,3.472137928009033
opx,opx_only,T_C,alr,RF,47,15,0.03,192.3976075163895,3.673401355743408
opx,opx_only,T_C,alr,RF,48,15,0.03,193.26387040285908,3.6819403171539307
opx,opx_only,T_C,alr,RF,49,15,0.03,192.6836710813345,3.470684051513672
opx,opx_only,T_C,alr,RF,50,15,0.03,191.3378148091405,3.547480821609497
opx,opx_only,T_C,alr,RF,51,15,0.03,191.2570570455414,3.7258384227752686
opx,opx_only,T_C,alr,RF,52,15,0.03,192.9524501978317,3.391681432723999
opx,opx_only,T_C,alr,RF,53,15,0.03,192.1612058577608,3.603311061859131
opx,opx_only,T_C,alr,RF,54,15,0.03,191.82158925031177,3.547595500946045
opx,opx_only,T_C,alr,RF,55,15,0.03,192.34976875138474,3.545112371444702
opx,opx_only,T_C,alr,RF,56,15,0.03,192.34461325452548,3.5552382469177246
opx,opx_only,T_C,alr,RF,57,15,0.03,193.38005437670114,3.8176848888397217
opx,opx_only,T_C,alr,RF,58,15,0.03,191.20759718848427,3.6260619163513184
opx,opx_only,T_C,alr,RF,59,15,0.03,192.9735533441207,3.518934488296509
opx,opx_only,T_C,alr,RF,60,15,0.03,192.00092662884612,3.5981693267822266
opx,opx_only,T_C,alr,RF,61,15,0.03,192.8269333356932,3.518268585205078
opx,opx_only,T_C,alr,ERT,42,15,0.03,207.5632612482363,2.821613311767578
opx,opx_only,T_C,alr,ERT,43,15,0.03,206.00050913229774,2.9636664390563965
opx,opx_only,T_C,alr,ERT,44,15,0.03,209.0058794544733,2.9211604595184326
opx,opx_only,T_C,alr,ERT,45,15,0.03,208.1397449188778,2.9147708415985107
opx,opx_only,T_C,alr,ERT,46,15,0.03,207.3858649356069,3.8380565643310547
opx,opx_only,T_C,alr,ERT,47,15,0.03,206.18380293457437,3.1853365898132324
opx,opx_only,T_C,alr,ERT,48,15,0.03,207.87917642032863,3.1575050354003906
opx,opx_only,T_C,alr,ERT,49,15,0.03,206.00856017771008,2.93908429145813
opx,opx_only,T_C,alr,ERT,50,15,0.03,205.83262128082805,2.930117130279541
opx,opx_only,T_C,alr,ERT,51,15,0.03,206.7986866087297,2.7570548057556152
opx,opx_only,T_C,alr,ERT,52,15,0.03,207.82881814248586,2.8304967880249023
opx,opx_only,T_C,alr,ERT,53,15,0.03,207.9990889076707,2.911940097808838
opx,opx_only,T_C,alr,ERT,54,15,0.03,206.95218740409604,3.0802979469299316
opx,opx_only,T_C,alr,ERT,55,15,0.03,208.2836034326596,3.0273115634918213
opx,opx_only,T_C,alr,ERT,56,15,0.03,208.81246521817974,2.8636434078216553
opx,opx_only,T_C,alr,ERT,57,15,0.03,208.0640901970347,2.987504005432129
opx,opx_only,T_C,alr,ERT,58,15,0.03,208.35476467904567,3.1123435497283936
opx,opx_only,T_C,alr,ERT,59,15,0.03,207.87515329413037,3.174630641937256
opx,opx_only,T_C,alr,ERT,60,15,0.03,207.90986238927246,2.979391098022461
opx,opx_only,T_C,alr,ERT,61,15,0.03,208.32125829295927,2.9344077110290527
opx,opx_only,T_C,alr,XGB,42,15,0.03,196.2307615657036,1.6874606609344482
opx,opx_only,T_C,alr,XGB,43,15,0.03,194.45982814936323,1.5535695552825928
opx,opx_only,T_C,alr,XGB,44,15,0.03,199.07555651551917,1.661318302154541
opx,opx_only,T_C,alr,XGB,45,15,0.03,198.07715379184592,1.9118270874023438
opx,opx_only,T_C,alr,XGB,46,15,0.03,197.46040099066434,1.8786265850067139
opx,opx_only,T_C,alr,XGB,47,15,0.03,197.24666778071344,1.8806474208831787
opx,opx_only,T_C,alr,XGB,48,15,0.03,196.15710610845574,1.816246747970581
opx,opx_only,T_C,alr,XGB,49,15,0.03,195.81568640730623,1.4698877334594727
opx,opx_only,T_C,alr,XGB,50,15,0.03,196.04435483288626,1.648705244064331
opx,opx_only,T_C,alr,XGB,51,15,0.03,196.23855599974289,1.703406572341919
opx,opx_only,T_C,alr,XGB,52,15,0.03,199.05808128596775,1.8241500854492188
opx,opx_only,T_C,alr,XGB,53,15,0.03,196.25557883551076,1.6591534614562988
opx,opx_only,T_C,alr,XGB,54,15,0.03,197.0765649236225,1.5793399810791016
opx,opx_only,T_C,alr,XGB,55,15,0.03,197.331556209554,1.5559170246124268
opx,opx_only,T_C,alr,XGB,56,15,0.03,196.18955508130995,1.6999011039733887
opx,opx_only,T_C,alr,XGB,57,15,0.03,194.200868194538,1.7356252670288086
opx,opx_only,T_C,alr,XGB,58,15,0.03,195.59968897721615,1.9958117008209229
opx,opx_only,T_C,alr,XGB,59,15,0.03,198.7012858379575,1.5414958000183105
opx,opx_only,T_C,alr,XGB,60,15,0.03,195.9772448172593,1.4197182655334473
opx,opx_only,T_C,alr,XGB,61,15,0.03,196.03120379083487,1.9220085144042969
opx,opx_only,T_C,alr,GB,42,15,0.03,197.61168906205796,3.080479145050049
opx,opx_only,T_C,alr,GB,43,15,0.03,197.04244068829834,2.1026740074157715
opx,opx_only,T_C,alr,GB,44,15,0.03,195.0005461848541,2.198239803314209
opx,opx_only,T_C,alr,GB,45,15,0.03,195.19702075164017,1.9750657081604004
opx,opx_only,T_C,alr,GB,46,15,0.03,197.62035907456908,2.328453540802002
opx,opx_only,T_C,alr,GB,47,15,0.03,196.5122152823378,1.8005518913269043
opx,opx_only,T_C,alr,GB,48,15,0.03,197.96534787505234,2.5166478157043457
opx,opx_only,T_C,alr,GB,49,15,0.03,195.2414546265669,1.894345760345459
opx,opx_only,T_C,alr,GB,50,15,0.03,197.25531878844578,1.8187251091003418
opx,opx_only,T_C,alr,GB,51,15,0.03,196.65191186314877,2.7070207595825195
opx,opx_only,T_C,alr,GB,52,15,0.03,197.3593869407411,2.4065637588500977
opx,opx_only,T_C,alr,GB,53,15,0.03,196.04010951445076,2.4363324642181396
opx,opx_only,T_C,alr,GB,54,15,0.03,199.02968037336896,2.0437088012695312
opx,opx_only,T_C,alr,GB,55,15,0.03,197.588803366178,1.9293105602264404
opx,opx_only,T_C,alr,GB,56,15,0.03,196.90612775867345,2.1079399585723877
opx,opx_only,T_C,alr,GB,57,15,0.03,197.854701099773,1.5803563594818115
opx,opx_only,T_C,alr,GB,58,15,0.03,191.9340385989903,1.9787681102752686
opx,opx_only,T_C,alr,GB,59,15,0.03,195.99682799584798,1.5012915134429932
opx,opx_only,T_C,alr,GB,60,15,0.03,196.61250990404625,1.6355400085449219
opx,opx_only,T_C,alr,GB,61,15,0.03,198.13501536331788,1.783078908920288
opx,opx_only,T_C,alr,CatBoost,42,15,0.03,179.28208601101144,3.4351255893707275
