pipeline,model,feature_set,track,target,rmse_point,rmse_seed42,rmse_seed_std,rmse_ci_lo,rmse_ci_hi,ci_half_width,n_test,ci_source
cpx,RF,alr,cpx_only,T_C,144.84821668466506,144.16442545379653,1.3939686615005518,130.26789266593647,159.20935915154732,14.470733242805423,784,bootstrap_n500_seed42
cpx,ERT,alr,cpx_only,T_C,133.13216732420642,133.43828871315387,0.5561465475506145,120.97067950817899,146.08324609266572,12.556283292243364,784,bootstrap_n500_seed42
cpx,XGB,alr,cpx_only,T_C,141.71432464848775,142.477055491817,0.6246614553332719,129.6804451767666,156.66180296222635,13.490678892729875,784,bootstrap_n500_seed42
cpx,GB,alr,cpx_only,T_C,145.95019778247865,145.95019778247865,0.0,131.86369993751177,161.5309300037972,14.83361503314272,784,bootstrap_n500_seed42
cpx,CatBoost,alr,cpx_only,T_C,136.9047278281201,138.1527196759428,0.7706476853523081,126.17077151430144,150.97170007462555,12.400464280162055,784,bootstrap_n500_seed42
cpx,LightGBM,alr,cpx_only,T_C,144.78635792015615,144.98004825500686,0.6091244975514761,130.94209302870223,159.74206611198736,14.399986541642562,784,bootstrap_n500_seed42
cpx,ElasticNet,alr,cpx_only,T_C,151.5589753504157,151.5589753504157,0.0,140.30799460321776,164.62874896981964,12.160377183300938,784,bootstrap_n500_seed42
cpx,MLP,alr,cpx_only,T_C,136.96969299885188,136.9457514896057,3.1409199995622523,127.18366294429548,146.76114105682146,9.78873905626299,784,bootstrap_n500_seed42
cpx,RF,pwlr,cpx_only,T_C,139.36102148554374,138.60494300928272,0.6691425211517434,123.56619836539032,155.33235137215115,15.883076503380416,784,bootstrap_n500_seed42
cpx,ERT,pwlr,cpx_only,T_C,127.0219367725089,127.34987708248192,0.3045535369661677,116.14198887710442,139.28047572388144,11.569243423388507,784,bootstrap_n500_seed42
cpx,XGB,pwlr,cpx_only,T_C,134.34609462410387,133.831905894774,0.7927200294728841,122.1230154514377,147.1186268820018,12.497805715282048,784,bootstrap_n500_seed42
cpx,GB,pwlr,cpx_only,T_C,131.59019236799173,131.59019236799173,0.0,118.85552494357658,145.00664812368456,13.075561590053987,784,bootstrap_n500_seed42
cpx,CatBoost,pwlr,cpx_only,T_C,134.7297758228191,137.02158378842944,1.061571302762461,125.80521739119735,149.079109246434,11.636945927618328,784,bootstrap_n500_seed42
cpx,LightGBM,pwlr,cpx_only,T_C,133.04080225918054,132.2532059805331,0.4758623868203631,120.0837672857803,145.8554228034436,12.885827758831645,784,bootstrap_n500_seed42
cpx,ElasticNet,pwlr,cpx_only,T_C,151.32654929532444,151.32654929532444,0.0,140.02831821837964,164.69525510672932,12.33346844417484,784,bootstrap_n500_seed42
cpx,MLP,pwlr,cpx_only,T_C,136.44870145998283,130.8329932011939,7.350839090794133,120.40218821769393,142.82301552665209,11.210413654479076,784,bootstrap_n500_seed42
cpx,TabPFN,raw,cpx_only,T_C,131.39538168396064,128.07101442662665,2.3460594599431146,115.552944376373,140.9315111206033,12.689283372115142,784,bootstrap_n500_seed42_tabpfn
cpx,RF,raw,cpx_only,P_kbar,14.329490991094994,14.316004275492872,0.068148383564735,11.885997567832124,16.579194441076723,2.3465984366222994,784,bootstrap_n500_seed42
cpx,ERT,raw,cpx_only,P_kbar,14.19779782563884,14.256242865455112,0.073245480562797,11.870521894258802,16.67453889649401,2.402008501117604,784,bootstrap_n500_seed42
cpx,XGB,raw,cpx_only,P_kbar,15.13230269806974,14.932636987891598,0.3451382491982714,12.43440230465788,17.4020396068256,2.48381865108386,784,bootstrap_n500_seed42
cpx,GB,raw,cpx_only,P_kbar,14.20756348036959,14.20756348036959,0.0,11.978417964127669,16.41421877992775,2.217900407900041,784,bootstrap_n500_seed42
cpx,CatBoost,raw,cpx_only,P_kbar,14.318432839357923,14.332758458989833,0.0981266858933968,11.8124808738208,16.799423300425353,2.4934712133022767,784,bootstrap_n500_seed42
cpx,LightGBM,raw,cpx_only,P_kbar,14.370365575484705,14.392326742633339,0.1040112951037877,12.146084949320331,16.64692927693869,2.250422163809179,784,bootstrap_n500_seed42
cpx,ElasticNet,raw,cpx_only,P_kbar,16.102325975631732,16.102325975631732,0.0,13.352914492360261,18.811426984887994,2.7292562462638665,784,bootstrap_n500_seed42
cpx,MLP,raw,cpx_only,P_kbar,15.63885105762597,15.79354053052118,0.1933131339745648,13.231736417384017,18.250447966514752,2.5093557745653676,784,bootstrap_n500_seed42
cpx,RF,alr,cpx_only,P_kbar,22.0856850983064,22.462214439379984,0.49087168786162,20.779758584013116,24.175953007718036,1.6980972118524598,784,bootstrap_n500_seed42
cpx,ERT,alr,cpx_only,P_kbar,14.392609008907502,14.575046782831858,0.0957410385001159,12.405816992182192,16.638781679080658,2.116482343449233,784,bootstrap_n500_seed42
cpx,XGB,alr,cpx_only,P_kbar,25.78738602237931,25.59887886964721,0.5109799046327107,22.207470169098997,28.865975831978453,3.329252831439728,784,bootstrap_n500_seed42
cpx,GB,alr,cpx_only,P_kbar,20.248269063830325,20.248269063830325,0.0,18.259385172689495,22.350595995030506,2.0456054111705058,784,bootstrap_n500_seed42
cpx,CatBoost,alr,cpx_only,P_kbar,15.635169254128517,15.813644258460362,0.3125186528310083,14.086687570369104,17.548589267185136,1.7309508484080158,784,bootstrap_n500_seed42
cpx,LightGBM,alr,cpx_only,P_kbar,18.96488520433496,18.060771849728045,0.4563319097130756,16.218254301551365,19.976106582990976,1.8789261407198055,784,bootstrap_n500_seed42
cpx,ElasticNet,alr,cpx_only,P_kbar,15.984798370955644,15.984798370955643,0.0,13.425064818720914,18.734440292783546,2.654687737031316,784,bootstrap_n500_seed42
cpx,MLP,alr,cpx_only,P_kbar,13.663503031715866,13.46565902091653,0.283172686692653,11.334794233747118,15.482295858149365,2.0737508122011237,784,bootstrap_n500_seed42
cpx,RF,pwlr,cpx_only,P_kbar,19.55772079533133,19.365995085893093,0.3966799797865851,17.344191374375722,21.283619471801288,1.9697140487127829,784,bootstrap_n500_seed42
cpx,ERT,pwlr,cpx_only,P_kbar,14.083206426342638,14.089170033836199,0.0795943710644622,12.005315300966512,16.062590314145613,2.0286375065895506,784,bootstrap_n500_seed42
cpx,XGB,pwlr,cpx_only,P_kbar,17.450567411367295,16.010078777842548,1.3378123055005575,14.402518807863377,17.695374782065333,1.646427987100978,784,bootstrap_n500_seed42
cpx,GB,pwlr,cpx_only,P_kbar,15.6581509712797,15.6581509712797,0.0,13.953258787574576,17.26856320022974,1.6576522063275814,784,bootstrap_n500_seed42
cpx,CatBoost,pwlr,cpx_only,P_kbar,15.726494167201926,15.794562768803079,0.6521211215482612,14.009365100735538,17.653298840540092,1.821966869902277,784,bootstrap_n500_seed42
cpx,LightGBM,pwlr,cpx_only,P_kbar,15.26628674620726,15.323156318956222,0.0910037324848074,13.54412911905127,16.95389190203148,1.7048813914901046,784,bootstrap_n500_seed42
cpx,ElasticNet,pwlr,cpx_only,P_kbar,15.781491226139186,15.781491226139186,0.0,13.264448064192221,18.468450003745975,2.602000969776877,784,bootstrap_n500_seed42
cpx,MLP,pwlr,cpx_only,P_kbar,14.40307471452254,14.171405374024587,0.1384256502717839,11.930250347521017,16.487437845054682,2.2785937487668324,784,bootstrap_n500_seed42
cpx,TabPFN,raw,cpx_only,P_kbar,13.418626303101234,13.329210994890962,0.4183035822033361,11.122031220229587,15.53720741176264,2.2075880957665266,784,bootstrap_n500_seed42_tabpfn
