sample_id,tectonic_setting,KD_FeMg_opx_cpx,equilibrium_flag,delta_ours_vs_putirka_twopx_eq36,delta_ours_vs_putirka_twopx_eq37,delta_ours_vs_putirka_twopx_eq39,delta_ours_vs_putirka_twopx_eq38,delta_ours_T_vs_putirka_cpxonly_eq32d,delta_ours_P_vs_putirka_opxonly_eq29c
[10579] FEMENIAS O. (2005)|samp. PBN 00-01D,INTRAPLATE VOLCANICS,0.8095905804694048,False,-11.29926104140884,10.972529946639838,11.79058129653615,-6.751323652297021,-233.85019663226535,1.1230409878028453
[10585] DAUTRIA J.-M. (1992)|samp. 2,INTRAPLATE VOLCANICS,1.083305127017494,True,-41.3423764928325,-62.04080701715429,6.3327835216488335,1.967729769720851,-150.997502130479,4.959224209843814
[10616] HEYWORTH Z. (2007)|samp. P41599,CONVERGENT MARGIN,0.8696200313027543,False,-93.58836777305373,-68.06087314593799,-2.856051568120096,-1.8054953565975018,-242.96836112414326,2.171736574777357
[10623] NASIR S. J. (1995)|samp. JG-2,INTRAPLATE VOLCANICS,0.8201125722210426,False,83.46280323934491,131.3449847959747,-15.235231032820636,-14.832784223882431,-251.88869608738742,5.792452003706661
[10623] NASIR S. J. (1995)|samp. JG-40,INTRAPLATE VOLCANICS,0.7074369211086361,False,96.37345104253734,138.4928961903663,-12.41648393540327,-23.68601710856556,-258.9921018475761,5.195661030470875
[10623] NASIR S. J. (1995)|samp. JG-5,INTRAPLATE VOLCANICS,0.8399933797973481,False,97.79884985777278,145.42764807393496,-14.345599200963338,-13.032063999579798,-245.58361679037353,5.696973628822759
[10623] NASIR S. J. (1995)|samp. JG-66,INTRAPLATE VOLCANICS,0.9061432674557226,False,77.05563008167007,134.6896831361853,-7.674551696301464,0.16119471418518394,-251.2077047887651,2.4565770502431175
[10623] NASIR S. J. (1995)|samp. JG-71,INTRAPLATE VOLCANICS,0.9414540917168812,False,64.03185355374092,115.67154656664809,-9.055652599512504,-2.808899725968036,-247.80399102686965,3.722799633741605
[10623] NASIR S. J. (1995)|samp. JG-83,INTRAPLATE VOLCANICS,0.7595274233909013,False,29.890938892053782,42.40792334901539,-6.239654631546543,-25.875043175296774,-275.3756004647954,7.2860599642699455
[10623] NASIR S. J. (1995)|samp. JG-88,INTRAPLATE VOLCANICS,0.6697281410727407,False,53.59172122507289,85.12183674235416,-14.825844582430655,-26.189497091205133,-289.02577960933206,8.297073070123714
[10623] NASIR S. J. (1995)|samp. JG-92,INTRAPLATE VOLCANICS,0.6486503322259136,False,42.21248755297427,74.65896473046075,-20.155106055953425,-33.74879400366903,-287.57585766690704,15.540727503928046
[10623] NASIR S. J. (1995)|samp. JG-94,INTRAPLATE VOLCANICS,0.6141328405420299,False,33.585107678680856,58.3229732370329,-20.11408609338597,-35.49712436461017,-272.0703458541195,4.6303471758950145
[10623] NASIR S. J. (1995)|samp. JG-98,INTRAPLATE VOLCANICS,0.633045513173947,False,37.73784823378355,68.18093663511308,-18.06752226652281,-33.79244536314476,-282.8909084941564,4.410792591262759
[10638] IACUMIN P. (2001)|samp. A16,INTRAPLATE VOLCANICS,1.5786521646406482,False,-117.69656935656303,-92.44719129594978,5.534872082333182,2.623027675184609,-173.81797339100922,4.018274650509806
[10638] IACUMIN P. (2001)|samp. A25,INTRAPLATE VOLCANICS,0.8842996261938284,False,-116.34400295824798,-126.3364028276535,-2.685006562689507,-5.454277500574877,-235.83422044787085,1.7751856238572987
[10675] FALLOON T. J. (2007)|samp. 115-1-10,CONVERGENT MARGIN,0.6127911512204396,False,-99.75492988825067,-63.81670302395514,-1.9565853137470324,-3.7653934970308445,-236.93708341120873,5.056352076278472
[10675] FALLOON T. J. (2007)|samp. 115-1-11,CONVERGENT MARGIN,0.8745656879866114,False,-96.62063827561235,-75.89941669850134,-2.960414536557307,-3.025418753914302,-248.35098608727515,4.268213769890668
[10675] FALLOON T. J. (2007)|samp. 115-1-8,CONVERGENT MARGIN,1.1507576593859363,True,-118.68415846176981,-76.67160433667937,-0.0754570189796997,0.3138677780278085,-226.75123518386135,4.902363935308496
[10675] FALLOON T. J. (2007)|samp. 116-1-1,CONVERGENT MARGIN,0.7382045027539289,False,-81.57900728919446,-87.48810464316557,-7.376793585630923,-10.08821101145799,-290.89699573391124,12.284011694799469
[10675] FALLOON T. J. (2007)|samp. 116-1-3,CONVERGENT MARGIN,0.9142570368512926,False,-101.69206492879732,-74.98057389801124,-5.088985797796125,-6.436531507576856,-271.09655491395097,5.272891935147774
[10675] FALLOON T. J. (2007)|samp. 117-2-3,CONVERGENT MARGIN,0.6757509042742168,False,-79.66193544838848,-110.9089240847677,-17.82276078736955,-35.476013951566415,-308.3562559144567,8.214952131972783
[10675] FALLOON T. J. (2007)|samp. 118-2-8,SEAMOUNT,0.7077474953302768,False,-49.87004407166546,-29.108895607900536,-11.559925844471746,-13.279606478216095,-296.426301566529,9.15839995480518
[10678] IONOV D. A. (2007)|samp. BOSKO,INTRAPLATE VOLCANICS,1.0482096987020348,True,14.894764072842008,-10.7525805579412,2.573893651415812,0.5917026344163521,-136.423576534964,4.502433528299072
[10678] IONOV D. A. (2007)|samp. HR-10,INTRAPLATE VOLCANICS,0.9789313793679056,True,111.90173225397405,109.45778360077782,4.486583766205129,0.41958590305679344,-148.93765828896107,6.1905601653267865
[10678] IONOV D. A. (2007)|samp. HR-11,INTRAPLATE VOLCANICS,0.973955685796083,True,124.4849629751418,82.633254725759,4.62471690325175,-4.452124846231722,-130.06337473095869,6.689727234850319
[10678] IONOV D. A. (2007)|samp. HR-12,INTRAPLATE VOLCANICS,0.9537420187586908,True,116.49889468510594,101.25146203070892,5.901460615054598,-1.4691866214354121,-147.95545181367947,5.569428074708927
[10678] IONOV D. A. (2007)|samp. HR-16,INTRAPLATE VOLCANICS,0.9446653730664578,False,126.62153565009214,118.90798885211245,4.179605687437784,0.6515501406951199,-140.9505923068757,5.904471885588821
[10678] IONOV D. A. (2007)|samp. HR-18,INTRAPLATE VOLCANICS,0.8924866964158273,False,172.029030127184,190.70006599317128,3.5152992317069316,-1.5071639577806284,-138.71369342987055,5.108873495824131
[10678] IONOV D. A. (2007)|samp. HR-19,INTRAPLATE VOLCANICS,0.955536837822068,True,123.5888484104513,114.8021927979429,3.9610513890350987,0.6707623628149069,-141.26238642812723,6.04131471194855
[10678] IONOV D. A. (2007)|samp. HR-2,INTRAPLATE VOLCANICS,1.016612650511185,True,66.61975401235338,47.8566465245292,2.5789303544099695,2.0864109968539655,-147.27996833584848,5.6865298619365205
[10678] IONOV D. A. (2007)|samp. HR-20,INTRAPLATE VOLCANICS,0.9990288849829756,True,90.7641925428411,76.12104328683506,3.533526175742825,0.9163731535901345,-146.00044995999042,5.774614121863031
[10678] IONOV D. A. (2007)|samp. HR-21,INTRAPLATE VOLCANICS,0.9522747783490288,True,128.29030928354666,125.64757293647926,3.607148842346918,0.864573652301809,-143.59530059561826,6.0718603845623225
[10678] IONOV D. A. (2007)|samp. HR-22,INTRAPLATE VOLCANICS,0.9997436748337228,True,97.5768770954968,94.10374793786048,3.036154953520672,1.4262693189358373,-148.14187969238606,5.865164176976492
[10678] IONOV D. A. (2007)|samp. HR-25,INTRAPLATE VOLCANICS,0.9610578890038204,True,87.94809836778086,64.23005795761446,3.59260225509661,-0.25740561228110614,-143.70292387004974,5.785844264078225
[10678] IONOV D. A. (2007)|samp. HR-26,INTRAPLATE VOLCANICS,0.9514977299526348,True,91.14609206271564,77.44379318672566,2.8452022228254084,1.4907219398658125,-142.18433599378568,5.521758189298975
[10678] IONOV D. A. (2007)|samp. HR-32,INTRAPLATE VOLCANICS,0.986898347239139,True,87.89744602949474,71.8830572885879,2.698061199227917,0.6667972071962183,-149.429843053146,5.561477620460181
[10678] IONOV D. A. (2007)|samp. HR-34,INTRAPLATE VOLCANICS,0.95131504062406,True,133.6440708052054,134.93051172833418,4.634080868030496,-0.7914493043134989,-146.34553522720034,5.6393017539821475
[10678] IONOV D. A. (2007)|samp. HR-35,INTRAPLATE VOLCANICS,0.957991760370778,True,113.08950362534642,107.36537677817284,3.7916769755786994,0.9808844879431611,-148.87554800553335,6.310881443136411
[10678] IONOV D. A. (2007)|samp. HR-4,INTRAPLATE VOLCANICS,0.8937444755745603,False,148.12720365786402,171.33133466981792,2.27000224569505,-0.6275509499480467,-145.34933955459928,5.438136892359379
[10678] IONOV D. A. (2007)|samp. HR-40,INTRAPLATE VOLCANICS,0.998559605736189,True,86.42877737399556,77.34895036777243,3.4831289934382124,1.201164796901491,-150.37139928930628,5.834322084211298
[10678] IONOV D. A. (2007)|samp. HR-46,INTRAPLATE VOLCANICS,0.9829602523887256,True,111.99732889855693,119.95838942436637,4.008691885570155,-0.15500789269577808,-146.50583430103256,7.061693862369461
[10678] IONOV D. A. (2007)|samp. HR-6,INTRAPLATE VOLCANICS,0.9776975660673088,True,83.54006320787164,75.5813350239788,2.7009977844191475,0.21829909633012967,-148.21837193494002,5.677216556844344
[10678] IONOV D. A. (2007)|samp. HR-9,INTRAPLATE VOLCANICS,0.9978027596569494,True,89.98842679839265,78.95695197347641,2.1526615042604487,2.141426874279478,-144.57799286877457,5.921465687347192
[10678] IONOV D. A. (2007)|samp. ST-0,INTRAPLATE VOLCANICS,1.0388222054110876,True,64.72616368831245,42.22754721433125,5.24373643788349,1.7399547188884625,-148.58836580684874,6.526382362101822
[10678] IONOV D. A. (2007)|samp. ST-11,INTRAPLATE VOLCANICS,0.9996816809860756,True,143.26659913377455,162.4720885328735,2.6666663687556245,0.21400391373965455,-142.15560019501913,4.762894981010815
[10678] IONOV D. A. (2007)|samp. ST-12,INTRAPLATE VOLCANICS,1.019287197129663,True,56.18439395538894,40.70399301940688,2.985745893510755,2.671771419550012,-148.5642033846234,5.962504911343633
[10678] IONOV D. A. (2007)|samp. ST-13,INTRAPLATE VOLCANICS,0.8689552446229533,False,146.5404730934464,164.57703928254148,3.9790188825296156,-0.3064240035589396,-144.70861815766966,6.23997059217967
[10678] IONOV D. A. (2007)|samp. ST-16,INTRAPLATE VOLCANICS,0.967990045864318,True,101.6376578938424,93.81612015490623,5.05144470384935,1.8023734737134784,-145.60889192472587,7.314965262939059
[10678] IONOV D. A. (2007)|samp. ST-19,INTRAPLATE VOLCANICS,0.9181738834369004,False,133.30509399830703,137.24661194908538,4.293632803291269,-0.18412405486349748,-144.33423730150525,5.902214575430157
[10678] IONOV D. A. (2007)|samp. ST-2,INTRAPLATE VOLCANICS,0.9868511240360156,True,103.70300729748124,86.99853144022563,3.514635191296941,0.2685377004624687,-145.12542224574736,5.712905808310252
[10678] IONOV D. A. (2007)|samp. ST-21,INTRAPLATE VOLCANICS,0.9762604221657488,True,102.09804893490445,91.54345667221924,4.161484438395625,-0.4397476081237137,-139.47329831793036,6.201685120125852
[10678] IONOV D. A. (2007)|samp. ST-23,INTRAPLATE VOLCANICS,0.9775966709963736,True,89.71449894941179,80.05935605971422,3.7836995312668797,1.4814991617424074,-151.4889097163591,6.021443429536941
[10678] IONOV D. A. (2007)|samp. ST-3,INTRAPLATE VOLCANICS,0.9118142613041266,False,138.6374494959265,137.8355644876325,4.784792990847839,-0.8769453220344108,-145.87736631421535,5.84566661791521
[10678] IONOV D. A. (2007)|samp. ST-4,INTRAPLATE VOLCANICS,0.9531877431048366,True,89.20477241071592,70.66393479302428,4.763490503624979,1.4130934827441113,-146.23416914815834,6.513800010520921
[10678] IONOV D. A. (2007)|samp. ST-7,INTRAPLATE VOLCANICS,0.9108136137006486,False,124.69138493686171,134.6045065617617,5.125821079589464,-0.16686084689608194,-141.89496952862692,6.118771875972275
[10678] IONOV D. A. (2007)|samp. TS-10,INTRAPLATE VOLCANICS,0.994071930420448,True,108.23218711976006,107.57597171868247,4.135209788085408,2.227284766931408,-147.92656689110777,6.971887550082185
[10678] IONOV D. A. (2007)|samp. TS-11,INTRAPLATE VOLCANICS,0.957697998642148,True,115.91119918477068,111.43358473601234,4.211045443704563,-0.05820759637104089,-143.9983737485352,5.999546336267613
[10678] IONOV D. A. (2007)|samp. TS-13,INTRAPLATE VOLCANICS,0.9532531723480078,True,120.57665127626763,121.52968661308626,5.467807237026486,0.41737082149902704,-146.1969688199399,6.331034453566669
[10678] IONOV D. A. (2007)|samp. TS-14,INTRAPLATE VOLCANICS,0.921513864259736,False,121.65397856214247,128.32816029310447,5.045156689205802,1.5795294241814446,-151.40908714928628,6.891657435534855
[10678] IONOV D. A. (2007)|samp. TS-2,INTRAPLATE VOLCANICS,0.9502696081862196,True,103.4497154978119,100.46970536150786,4.9619394982100395,1.3699557849476776,-153.78608275307647,6.39692016587731
[10678] IONOV D. A. (2007)|samp. TS-21,INTRAPLATE VOLCANICS,0.989478000867384,True,141.94937272293362,146.98844167950972,4.434411770413082,0.058858415796983365,-143.7720325754458,6.02467983977097
[10678] IONOV D. A. (2007)|samp. TS-23,INTRAPLATE VOLCANICS,0.9248715453485724,False,133.3408884343454,134.2489881066224,4.578887155918492,-1.0832141492413623,-151.7050653513279,5.902347592791001
[10678] IONOV D. A. (2007)|samp. TS-25,INTRAPLATE VOLCANICS,0.9719400971343188,True,106.00992166926153,75.1860206149887,3.177485032589802,-2.9403693109327182,-157.74297251238045,7.588791076640727
[10678] IONOV D. A. (2007)|samp. TS-28,INTRAPLATE VOLCANICS,0.9437880490237044,False,139.32500689983806,139.39209554215734,5.220055677897214,0.07603769259540272,-147.29297075798513,6.482953483259854
[10678] IONOV D. A. (2007)|samp. TS-29,INTRAPLATE VOLCANICS,0.9443340253723064,False,124.90705675779918,126.70329589260643,4.854559951518787,1.0590837537212394,-145.8162600259343,6.520178964135778
[10678] IONOV D. A. (2007)|samp. TS-3,INTRAPLATE VOLCANICS,0.9474350654559756,False,128.8936415142174,152.88696300657955,2.44072075622438,-0.0417172273190527,-146.7194177493875,5.9202624779144095
[10678] IONOV D. A. (2007)|samp. TS-31,INTRAPLATE VOLCANICS,0.9687390500757066,True,149.4196569500731,146.55403557796365,4.8066337874931175,-2.569276191722352,-131.0891766749155,6.3277115853039305
[10678] IONOV D. A. (2007)|samp. TS-32,INTRAPLATE VOLCANICS,0.9271268814311916,False,161.23976227184937,143.6654793508044,5.7336911795296075,-8.655798817569703,-118.6941579705458,5.761143161137466
[10678] IONOV D. A. (2007)|samp. TS-34,INTRAPLATE VOLCANICS,0.8987616585742959,False,134.8484567640944,137.1735450784472,4.678885331342535,0.33460849550611194,-143.4880250667527,6.274586570541695
[10678] IONOV D. A. (2007)|samp. TS-5,INTRAPLATE VOLCANICS,0.962368989253736,True,127.63970061181124,123.73540175503797,5.7318270671587985,1.3497083691999023,-144.97019730245597,7.148154606214064
[10678] IONOV D. A. (2007)|samp. Z-10,INTRAPLATE VOLCANICS,0.9736139337866324,True,95.93160890427748,90.2064511927266,4.053096056223946,0.9881354363385988,-152.03507986433056,6.667928062772336
[10678] IONOV D. A. (2007)|samp. Z-11,INTRAPLATE VOLCANICS,1.0424529974127033,True,61.50721938056756,48.3019668584343,1.6580630625922055,1.993248000956532,-144.94678217870842,5.165175850954288
[10678] IONOV D. A. (2007)|samp. Z-12,INTRAPLATE VOLCANICS,1.0304427499474378,True,41.95570827963638,20.878957468621593,1.5112362658359473,0.4301485931922908,-142.60755994457895,4.897720220808974
[10678] IONOV D. A. (2007)|samp. Z-13,INTRAPLATE VOLCANICS,0.9624406743092434,True,106.60485694018291,114.89899027891465,1.3876472028707951,0.5852262939557846,-143.93102023261872,5.786723893511287
[10678] IONOV D. A. (2007)|samp. Z-14,INTRAPLATE VOLCANICS,1.0055045403638652,True,46.81108998680111,31.966521825157088,2.1429085135910952,2.3531928141308036,-144.7660616537105,5.455905198313619
[10678] IONOV D. A. (2007)|samp. Z-15,INTRAPLATE VOLCANICS,1.020162782439802,True,75.20052813608879,59.054881100058196,2.461564584151267,1.5844794703794882,-143.88604707338436,5.389894175514668
[10678] IONOV D. A. (2007)|samp. Z-16,INTRAPLATE VOLCANICS,0.9751465920582572,True,110.0085371162661,99.14432143899728,4.1945890244634825,0.5041281857397255,-145.2768207813433,6.077135691506225
[10678] IONOV D. A. (2007)|samp. Z-18,INTRAPLATE VOLCANICS,1.0549596687423295,True,46.59806782151168,15.194921014659712,2.383454655787892,1.0921626458555096,-137.96012648356577,5.068660639303259
[10678] IONOV D. A. (2007)|samp. Z-19,INTRAPLATE VOLCANICS,0.9630270036700304,True,123.41644546194436,121.12028244060457,4.521617251635911,-0.19906889680143536,-144.4952016009595,6.327092698816889
[10678] IONOV D. A. (2007)|samp. Z-20,INTRAPLATE VOLCANICS,0.9773415115198272,True,110.6015277309939,104.03104751664648,4.253191784249555,-0.30625435066972173,-148.73745745609426,5.918647103586231
[10678] IONOV D. A. (2007)|samp. Z-5,INTRAPLATE VOLCANICS,0.9791354322838582,True,110.99415290689558,102.7089028216518,3.6293799975214682,0.5720704533776733,-146.63490116902994,5.87471521289158
[10678] IONOV D. A. (2007)|samp. Z-6,INTRAPLATE VOLCANICS,0.9938733325883498,True,120.29269004391028,102.53703175763201,4.155430926498973,-0.6155163325584976,-139.93151549146796,6.062100670175527
[10678] IONOV D. A. (2007)|samp. Z-65,INTRAPLATE VOLCANICS,0.9393719051372148,False,129.16588826644727,130.47945222659098,3.301615811043561,1.0354215524732222,-144.24646145269935,5.786120217791659
[10678] IONOV D. A. (2007)|samp. Z-66,INTRAPLATE VOLCANICS,0.9897607856238528,True,100.94420227568003,99.87475585364882,3.6272571849993227,0.9378550258438363,-146.67077145566623,5.939646098894325
[10678] IONOV D. A. (2007)|samp. Z-67,INTRAPLATE VOLCANICS,0.9188425085341176,False,132.5528960563646,149.72858926380866,1.3644600994997411,0.36983647831502253,-146.54314515009082,4.96281450320201
[10678] IONOV D. A. (2007)|samp. Z-7,INTRAPLATE VOLCANICS,1.0148751555952464,True,43.67763855649878,20.52349081815305,1.9333953540555662,1.32967902945175,-137.44319656291714,5.149939805556862
[10678] IONOV D. A. (2007)|samp. Z-70,INTRAPLATE VOLCANICS,0.885960858769995,False,147.80914797008597,158.847935186698,3.4114626638773906,-1.1891807164614203,-141.18970000349464,4.755177738184857
[10678] IONOV D. A. (2007)|samp. Z-71,INTRAPLATE VOLCANICS,1.0329094909628438,True,51.569085321310126,31.589311014063014,1.8825950109122918,1.6634508103354957,-142.24951520001264,5.186249892975775
[10678] IONOV D. A. (2007)|samp. Z-72,INTRAPLATE VOLCANICS,1.0023073932180475,True,112.3920609049236,107.91270857189727,3.44097850970088,0.29668654052776944,-146.5573673851186,5.8603665711083845
[10678] IONOV D. A. (2007)|samp. Z-8,INTRAPLATE VOLCANICS,1.00631599213369,True,75.41632581066142,65.48652682172178,2.853862148123685,1.319981381977943,-147.70709327758095,5.593992179062736
[10678] IONOV D. A. (2007)|samp. Z-9,INTRAPLATE VOLCANICS,1.074443150874515,True,21.831139752420086,8.384768667634717,1.4485011977504652,-1.3531328347318947,-128.43892150195893,5.644975476220205
[10685] CVETKOVIC V. (2004)|samp. K-13,INTRAPLATE VOLCANICS,1.0857752624859467,True,1.4934745351401943,52.71879642519582,-1.2695019127677458,3.789852733737983,-228.5413959680285,11.052347661672021
[10685] CVETKOVIC V. (2004)|samp. SB-3,INTRAPLATE VOLCANICS,1.0804097415573295,True,-34.46692735761599,-13.30595757314768,3.254723550715152,-0.1371694943981332,-170.04697209830283,7.801486700496086
[10685] CVETKOVIC V. (2004)|samp. SB-4,INTRAPLATE VOLCANICS,1.074837914215629,True,-40.50119701434187,70.128724350173,4.24555702339444,2.966548619254983,-166.621247123966,10.640072689768967
[10685] CVETKOVIC V. (2004)|samp. STZ-20-12,INTRAPLATE VOLCANICS,0.9568314993521436,True,24.41390655768714,79.8675866094926,-1.7736197569690884,3.324570806604946,-208.2854403678889,10.51107417408121
[10685] CVETKOVIC V. (2004)|samp. X-1,INTRAPLATE VOLCANICS,1.1612072240063538,True,8.33049195926526,68.84159801706323,1.2771851848335132,2.1281165645461897,-163.66018001397492,4.871361127070077
