track,model,repr,target,n_aug,seed,rmse_test,rmse_train,r2_test,overfit_ratio
opx_liq,RF,raw,T_C,3,46,93.97097621953894,0.0,0.7591861337291893,0.0
opx_liq,XGB,raw,T_C,3,46,91.72492016054686,1.2141473718680709,0.7705602303018679,0.013236832147064713
opx_liq,RF,raw,P_kbar,3,46,6.1533931452193915,2.2771689475012722e-08,0.6651481335988922,3.7006719605920494e-09
opx_liq,XGB,raw,P_kbar,3,46,6.077804682935731,0.0616974856470125,0.6733242656708036,0.010151278112019073
opx_liq,RF,raw,T_C,5,46,99.25075157484349,0.0,0.7313656024692505,0.0
opx_liq,XGB,raw,T_C,5,46,89.28902122955434,2.4013152866177863,0.7825846825734928,0.02689373512611604
opx_liq,RF,raw,P_kbar,5,46,7.019052761228776,2.6079108879420204e-08,0.5643071719426856,3.715474119737877e-09
opx_liq,XGB,raw,P_kbar,5,46,6.062729612053842,0.11319275008301086,0.6749427949496507,0.01867026196549529
opx_liq,RF,raw,T_C,10,46,105.91781087389452,0.0,0.6940629987453293,0.0
opx_liq,XGB,raw,T_C,10,46,96.02219770510456,3.835359870223546,0.7485583044853106,0.03994242958281778
opx_liq,RF,raw,P_kbar,10,46,6.997773669076898,2.6943252360298715e-08,0.5669448767328077,3.8502606163672765e-09
opx_liq,XGB,raw,P_kbar,10,46,5.834715598552464,0.22301604371991265,0.698933259060428,0.03822226464221166
opx_liq,RF,raw,T_C,15,46,106.56889208433509,1.0271695633778692e-14,0.6902902235045707,9.638549705152243e-17
opx_liq,XGB,raw,T_C,15,46,93.12563792509445,4.734233580149389,0.7634992432362596,0.05083705932793037
opx_liq,RF,raw,P_kbar,15,46,6.716565329114438,3.010921723713164e-08,0.6010505379857591,4.482829506119233e-09
opx_liq,XGB,raw,P_kbar,15,46,5.900222062026029,0.26662716279295096,0.6921351467122974,0.045189343721310046
opx_liq,RF,alr,T_C,1,46,87.33408036503384,0.0,0.792000871097184,0.0
opx_liq,XGB,alr,T_C,1,46,99.07740207844995,0.1194332741461766,0.7323031665623714,0.0012054542371994048
opx_liq,RF,alr,P_kbar,1,46,6.968854980008449,2.8846332454672346e-08,0.5705167297976745,4.139321672989868e-09
opx_liq,XGB,alr,P_kbar,1,46,7.121185991580731,0.006317517866938311,0.5515355160758889,0.0008871440620154305
opx_liq,RF,alr,T_C,3,46,110.62454934635409,0.0,0.6662686215520486,0.0
opx_liq,XGB,alr,T_C,3,46,96.83145261589092,1.2097693814457042,0.7443022495958894,0.012493558123563356
opx_liq,RF,alr,P_kbar,3,46,6.907170641698023,2.5066549337429286e-08,0.5780861636940131,3.629061831208365e-09
opx_liq,XGB,alr,P_kbar,3,46,7.593191043566158,0.05795518527061608,0.49011521737123076,0.007632520364375991
opx_liq,RF,alr,T_C,5,46,114.95911977992034,0.0,0.6396032442113007,0.0
opx_liq,XGB,alr,T_C,5,46,97.78556602098577,2.651013293717834,0.7392384696309056,0.027110476541587946
opx_liq,RF,alr,P_kbar,5,46,7.4817969945146645,2.909252631966203e-08,0.504965761400406,3.888441017711579e-09
opx_liq,XGB,alr,P_kbar,5,46,7.176770515066927,0.10883537572833887,0.544507200462129,0.015164951352401425
opx_liq,RF,alr,T_C,10,46,120.38633326476854,0.0,0.6047713790434803,0.0
opx_liq,XGB,alr,T_C,10,46,86.81223785833609,3.9891880022387673,0.7944791362029892,0.04595190840199851
opx_liq,RF,alr,P_kbar,10,46,7.796174597152149,2.971578799926808e-08,0.4624900468919224,3.81158575003219e-09
opx_liq,XGB,alr,P_kbar,10,46,6.567637451204595,0.18696410613771633,0.6185463818681307,0.028467482793744125
opx_liq,RF,alr,T_C,15,46,122.50793557665851,1.0608561633849682e-14,0.590718177949183,8.659489349742121e-17
opx_liq,XGB,alr,T_C,15,46,81.47585118597678,5.0312503838217975,0.8189694687892549,0.06175143076857786
opx_liq,RF,alr,P_kbar,15,46,7.7503131235683975,2.9775951621114122e-08,0.4687953169205613,3.841903049125412e-09
opx_liq,XGB,alr,P_kbar,15,46,6.430184482324072,0.2492281697725946,0.6343460550944355,0.03875910099588864
opx_liq,RF,pwlr,T_C,1,46,71.73503479574107,0.0,0.8596680242136895,0.0
opx_liq,XGB,pwlr,T_C,1,46,86.9917789098377,0.06432483995142185,0.7936281596643948,0.000739435849657599
opx_liq,RF,pwlr,P_kbar,1,46,7.068484070450722,0.022587676031344792,0.5581488757252643,0.0031955474195338304
opx_liq,XGB,pwlr,P_kbar,1,46,6.515206956627405,0.0035453046214098355,0.6246124813460565,0.0005441584043318037
opx_liq,RF,pwlr,T_C,3,46,96.61169672307824,0.0,0.7454615284040402,0.0
opx_liq,XGB,pwlr,T_C,3,46,93.23684942596496,0.9137327570000606,0.7629340431578941,0.00980012476425014
opx_liq,RF,pwlr,P_kbar,3,46,7.20041624710617,2.998352016696486e-08,0.5415007775315753,4.164137063467014e-09
opx_liq,XGB,pwlr,P_kbar,3,46,6.776030076075902,0.03977223473523668,0.5939551120688475,0.005869548140829588
opx_liq,RF,pwlr,T_C,5,46,89.75460796504764,0.0,0.7803113996770095,0.0
opx_liq,XGB,pwlr,T_C,5,46,99.1659703819086,1.8306957061488034,0.7318243479582811,0.018460926657586436
opx_liq,RF,pwlr,P_kbar,5,46,7.0257067445558254,3.036269460764982e-08,0.5634807165601667,4.3216569822214224e-09
opx_liq,XGB,pwlr,P_kbar,5,46,7.385759853685615,0.08151548330677134,0.5175928208998919,0.011036844538899242
opx_liq,RF,pwlr,T_C,10,46,99.96095177056543,0.0,0.7275073588218923,0.0
opx_liq,XGB,pwlr,T_C,10,46,100.04994739700976,3.642866899263534,0.7270219403039784,0.03641048290418602
opx_liq,RF,pwlr,P_kbar,10,46,6.798825698886302,3.220613887880309e-08,0.5912185198763116,4.737014935399608e-09
opx_liq,XGB,pwlr,P_kbar,10,46,6.790797633656459,0.14317532477735379,0.5921833296830359,0.02108372719984324
opx_liq,RF,pwlr,T_C,15,46,105.80683592600224,1.0608561633849682e-14,0.6947037513496961,1.0026348053039745e-16
opx_liq,XGB,pwlr,T_C,15,46,98.62578901141109,4.013341307410985,0.7347380276653099,0.04069261546740719
opx_liq,RF,pwlr,P_kbar,15,46,6.566419585481886,3.462204143933416e-08,0.6186878379753376,5.272590486889115e-09
opx_liq,XGB,pwlr,P_kbar,15,46,7.070153941789061,0.19631479334908852,0.5579400836633285,0.02776669291297103
opx_only,RF,raw,T_C,1,42,152.51042128710932,3.05128205128205,0.2468891410694779,0.02000703968640833
opx_only,XGB,raw,T_C,1,42,157.56253231378977,3.844206615810989,0.19616710944831395,0.024397974311273152
opx_only,RF,raw,P_kbar,1,42,13.203556735797084,1.2685931536782616e-08,0.10148096751587476,9.60796533133296e-10
opx_only,XGB,raw,P_kbar,1,42,12.63460521014762,0.1792746983939807,0.17724835123835925,0.014189180857823263
opx_only,RF,raw,T_C,3,42,160.49240363065329,1.6712560087978146,0.16599466099094673,0.01041330287908164
opx_only,XGB,raw,T_C,3,42,159.82078649956017,6.910719947897233,0.17296022770589403,0.04324043260740837
opx_only,RF,raw,P_kbar,3,42,12.6056439443987,7.142361507557001e-09,0.1810158800766185,5.666002894465935e-10
opx_only,XGB,raw,P_kbar,3,42,12.706177974879447,0.35690120521039564,0.16790046893702482,0.02808879317730333
opx_only,RF,raw,T_C,5,42,168.01552652418474,1.2945493378646025,0.0859736779556528,0.007704938731827624
opx_only,XGB,raw,T_C,5,42,154.79177787454586,7.538807545454943,0.22418951467489545,0.04870289397131237
opx_only,RF,raw,P_kbar,5,42,12.686468712336708,8.106980283507482e-09,0.17047989897819804,6.390257578631008e-10
opx_only,XGB,raw,P_kbar,5,42,13.055143913312042,0.41412344715986077,0.12156681060268393,0.031721093992505764
opx_only,RF,raw,T_C,10,42,178.30967531477762,0.9153846153846154,-0.02946049755650826,0.0051336788862895305
opx_only,XGB,raw,T_C,10,42,159.91918664821614,9.208856254193009,0.171941513043962,0.05758443653449967
opx_only,RF,raw,P_kbar,10,42,12.268294866059874,8.886670270725725e-09,0.2242642256420676,7.243606685156075e-10
opx_only,XGB,raw,P_kbar,10,42,12.48703758748169,0.5527968318845852,0.19635500025438246,0.04426965387200935
opx_only,RF,raw,T_C,15,42,181.08145771824528,0.7474084086953799,-0.06171470385563782,0.004127470687022601
opx_only,XGB,raw,T_C,15,42,156.85384107008093,9.852546622206082,0.20338187277445774,0.06281355021331005
opx_only,RF,raw,P_kbar,15,42,11.79317212130713,1.195209738439924e-08,0.2831856629165658,1.01347604032718e-09
opx_only,XGB,raw,P_kbar,15,42,13.786639799487801,0.5714855580146052,0.020369570239228363,0.04145212802584695
opx_only,RF,alr,T_C,1,42,153.82774565010973,2.995855563748506,0.2338228086960763,0.01947539145872134
opx_only,XGB,alr,T_C,1,42,156.13066838351176,4.282889287205907,0.21071053535258355,0.027431441442917714
opx_only,RF,alr,P_kbar,1,42,10.648480007705004,9.753949413753621e-09,0.41558594965674556,9.159945275472067e-10
opx_only,XGB,alr,P_kbar,1,42,13.092903647795485,0.13889032806719048,0.1164780314086169,0.010608061573154257
opx_only,RF,alr,T_C,3,42,166.7861756151401,1.6795915019468957,0.09930040160795395,0.010070328045788165
opx_only,XGB,alr,T_C,3,42,169.30005906744844,7.117351403602428,0.07194420398189416,0.04203986367640253
opx_only,RF,alr,P_kbar,3,42,14.200833715947399,8.023401868952875e-09,-0.03937697809031637,5.649951284157826e-10
opx_only,XGB,alr,P_kbar,3,42,13.287999768664937,0.37518162859810755,0.08995130201014556,0.02823462034390166
opx_only,RF,alr,T_C,5,42,171.46916973067206,1.2945493378646025,0.04801093901940767,0.007549749846564027
opx_only,XGB,alr,T_C,5,42,171.01929365986973,8.13369253039342,0.05299976905853154,0.04756008726459861
opx_only,RF,alr,P_kbar,5,42,13.476041486200735,8.588455874472226e-09,0.06401241670503588,6.373129589476758e-10
opx_only,XGB,alr,P_kbar,5,42,13.873255245710325,0.45458840681791934,0.008021721980317031,0.03276724883718118
opx_only,RF,alr,T_C,10,42,185.49612128160624,0.9153846153846154,-0.11411374970775268,0.004934791137734613
opx_only,XGB,alr,T_C,10,42,175.95728045379818,8.675270411280975,-0.00247684504164547,0.04930327627766943
opx_only,RF,alr,P_kbar,10,42,13.406745826300016,9.966472826658401e-09,0.07361362164376128,7.433923903522635e-10
opx_only,XGB,alr,P_kbar,10,42,12.573719720784709,0.5594464972270587,0.18515883781779408,0.0444933169857666
opx_only,RF,alr,T_C,15,42,187.6159226774307,0.7474084086953799,-0.1397228493602678,0.003983715230718473
opx_only,XGB,alr,T_C,15,42,163.79266541529907,10.064030864419601,0.13134210996409457,0.06144372117580529
opx_only,RF,alr,P_kbar,15,42,13.700864436635051,1.2509854511210194e-08,0.032521444919793696,9.13070453989736e-10
opx_only,XGB,alr,P_kbar,15,42,12.547713701311757,0.6074217880612588,0.18852599747043775,0.04840896138694637
opx_only,RF,pwlr,T_C,1,42,151.18475157205472,2.995855563748506,0.25992480309621113,0.01981585796581264
opx_only,XGB,pwlr,T_C,1,42,167.54791132023314,3.226870191961909,0.09105437297930319,0.01925938775682148
opx_only,RF,pwlr,P_kbar,1,42,10.654453882207568,1.152180941960531e-08,0.4149300446842875,1.0814077893608592e-09
opx_only,XGB,pwlr,P_kbar,1,42,10.691546160668047,0.07198879309514951,0.41084924359616726,0.006733244379562346
opx_only,RF,pwlr,T_C,3,42,166.01359702221268,1.761658513681165,0.10762542685661214,0.010611531496696951
opx_only,XGB,pwlr,T_C,3,42,166.8669625284522,5.205353156969257,0.0984276390688884,0.031194630010009924
opx_only,RF,pwlr,P_kbar,3,42,10.651330443077454,7.97767286890308e-09,0.41527303035948115,7.489836984719551e-10
opx_only,XGB,pwlr,P_kbar,3,42,11.95590400464879,0.25038482628747427,0.2632667891576319,0.02094235836872876
opx_only,RF,pwlr,T_C,5,42,174.60531635876544,1.2945493378646025,0.012868992751256081,0.007414146171842002
opx_only,XGB,pwlr,T_C,5,42,164.16309305487047,7.237445355048691,0.12740861577150397,0.044086921246236636
opx_only,RF,pwlr,P_kbar,5,42,11.06524165588971,8.038237113275233e-09,0.36894499594040864,7.264402679354688e-10
opx_only,XGB,pwlr,P_kbar,5,42,11.29092762791947,0.3992592014382733,0.3429405644390786,0.03536106284580296
opx_only,RF,pwlr,T_C,10,42,184.591324848407,0.9280112065454972,-0.10327160744429364,0.005027382556074145
opx_only,XGB,pwlr,T_C,10,42,173.04145004940312,9.43598999830196,0.030472438493210685,0.05453022958145575
opx_only,RF,pwlr,P_kbar,10,42,10.731135539285564,8.434835966902283e-09,0.40647807125953395,7.860152297977443e-10
opx_only,XGB,pwlr,P_kbar,10,42,11.84291047521886,0.5484402298286853,0.2771265043772486,0.04630958166713238
opx_only,RF,pwlr,T_C,15,42,181.78320110135965,0.7577179772070122,-0.06995955590080216,0.00416825082084741
opx_only,XGB,pwlr,T_C,15,42,167.43939499956798,10.159516967064665,0.09223139145216352,0.06067578640672273
opx_only,RF,pwlr,P_kbar,15,42,10.675965308435153,8.773668889072956e-09,0.4125651380220069,8.218150430051342e-10
opx_only,XGB,pwlr,P_kbar,15,42,11.350246895054124,0.606016188351891,0.33601842827285167,0.053392335334658036
opx_only,RF,raw,T_C,1,43,154.97271145045525,3.0383253810695834,0.28669435181292735,0.01960555089107372
opx_only,XGB,raw,T_C,1,43,161.2055381943444,4.163162506403571,0.22816385030353414,0.025825182887852103
opx_only,RF,raw,P_kbar,1,43,13.339882210051012,1.328308808439681e-08,0.039382798465752766,9.957425316985625e-10
opx_only,XGB,raw,P_kbar,1,43,14.215330056568288,0.13991465954261595,-0.09083801655957924,0.009842519237037866
opx_only,RF,raw,T_C,3,43,160.6979153945164,1.7541779766461965,0.23301709239892843,0.010915997088945781
opx_only,XGB,raw,T_C,3,43,164.72176416776304,6.267406058276553,0.19412595333837923,0.038048439378620486
opx_only,RF,raw,P_kbar,3,43,15.521331766214836,1.093964633882419e-08,-0.3004819641733065,7.048136399375494e-10
opx_only,XGB,raw,P_kbar,3,43,12.843042480935887,0.30361374425585236,0.10960603509209188,0.023640328583085686
opx_only,RF,raw,T_C,5,43,164.01309478850268,1.3587804179669083,0.20104513330123974,0.008284584957799107
opx_only,XGB,raw,T_C,5,43,165.9387468297134,6.9052082979362,0.18217419169960902,0.04161299533629922
opx_only,RF,raw,P_kbar,5,43,15.237754819579486,9.478682863276759e-09,-0.2533960804108648,6.220524595327713e-10
opx_only,XGB,raw,P_kbar,5,43,11.702230590805764,0.3952173470164202,0.2607630395046808,0.03377282168127293
opx_only,RF,raw,T_C,10,43,178.01472845168004,0.9608028476878921,0.058810503521557034,0.005397322210609615
opx_only,XGB,raw,T_C,10,43,172.13709070921354,8.392836022584229,0.11993628186165506,0.048756697281250184
opx_only,RF,raw,P_kbar,10,43,14.519178227146554,1.122603057703171e-08,-0.13796902856743554,7.73186360922436e-10
opx_only,XGB,raw,P_kbar,10,43,12.266195141760445,0.4533164481329124,0.18779415852957515,0.03695656582126186
opx_only,RF,raw,T_C,15,43,182.31494759002223,0.7844922400827867,0.012789528186711085,0.004302950747883278
opx_only,XGB,raw,T_C,15,43,164.5525481443232,9.16528662529407,0.1957808258264836,0.05569823578335307
opx_only,RF,raw,P_kbar,15,43,15.48935050555825,1.3713046050415459e-08,-0.295128273560499,8.853209206864177e-10
opx_only,XGB,raw,P_kbar,15,43,11.488368950560721,0.5005550509753192,0.2875356820424978,0.04357059327824671
opx_only,RF,alr,T_C,1,43,162.87268700780413,3.0383253810695834,0.21211701412060668,0.018654603401514463
opx_only,XGB,alr,T_C,1,43,160.6368536086444,4.084189891849202,0.2335998560037872,0.025424986857619937
opx_only,RF,alr,P_kbar,1,43,12.15260823368944,1.3549732378411234e-08,0.20276682068591823,1.1149649620769217e-09
opx_only,XGB,alr,P_kbar,1,43,12.837197626757122,0.14205487929090932,0.11041628526081515,0.011065879284651522
opx_only,RF,alr,T_C,3,43,168.95911051868543,1.7541779766461965,0.15213164056245976,0.01038226332549377
opx_only,XGB,alr,T_C,3,43,163.70007397556168,6.271473982644493,0.2040918516489849,0.03831075839086514
opx_only,RF,alr,P_kbar,3,43,15.007397779150583,1.0950476852083897e-08,-0.2157860538816836,7.296719266878586e-10
opx_only,XGB,alr,P_kbar,3,43,12.24198526502366,0.2892818744957131,0.19099710747670573,0.023630307358906463
opx_only,RF,alr,T_C,5,43,179.07051122763224,1.3587804179669083,0.047613245883880495,0.007587963024462712
opx_only,XGB,alr,T_C,5,43,172.07185565752118,7.472067416800875,0.12060319360440608,0.04342411132981975
opx_only,RF,alr,P_kbar,5,43,14.723914601897508,8.984934050030843e-09,-0.17028853214266904,6.102272590519461e-10
opx_only,XGB,alr,P_kbar,5,43,11.522909500462463,0.4296112301327408,0.2832450984792638,0.03728322522323886
opx_only,RF,alr,T_C,10,43,173.92789647088568,0.9608028476878921,0.10152977636896443,0.005524144586252291
opx_only,XGB,alr,T_C,10,43,158.52353149874276,8.365546655998719,0.2536325739688149,0.05277163949672081
opx_only,RF,alr,P_kbar,10,43,14.194415556002529,1.0309021481804798e-08,-0.08763055682799359,7.262730502098991e-10
opx_only,XGB,alr,P_kbar,10,43,12.868692580747547,0.5161434534341847,0.10604589725037383,0.04010846091749607
opx_only,RF,alr,T_C,15,43,183.119289994762,0.7844922400827867,0.0040595049664543525,0.004284050250004937
opx_only,XGB,alr,T_C,15,43,169.9189283981731,8.694506252418897,0.1424711882614721,0.051168556289649815
opx_only,RF,alr,P_kbar,15,43,14.56345875923474,1.409006172859135e-08,-0.14492075995529086,9.674941895006083e-10
opx_only,XGB,alr,P_kbar,15,43,12.298588343443928,0.5282704437464616,0.18349866385317393,0.04295374631577692
opx_only,RF,pwlr,T_C,1,43,152.0421924819154,3.0383253810695834,0.3134163662985402,0.019983435725783656
opx_only,XGB,pwlr,T_C,1,43,157.65766334718026,3.2188144094311553,0.2617637432305223,0.020416479231605486
opx_only,RF,pwlr,P_kbar,1,43,11.911503879042282,1.439721203275254e-08,0.23408678554820495,1.2086813032973731e-09
opx_only,XGB,pwlr,P_kbar,1,43,14.281709862901387,0.06178325141304227,-0.10104934161659784,0.004326040229505878
opx_only,RF,pwlr,T_C,3,43,158.71287169122778,1.7541779766461965,0.25184858965613455,0.011052524965075984
opx_only,XGB,pwlr,T_C,3,43,164.85568788117746,4.856335139561246,0.1928150213093922,0.02945809878917573
opx_only,RF,pwlr,P_kbar,3,43,13.314000710604674,1.465880507531353e-08,0.04310668370677573,1.1010067818035875e-09
opx_only,XGB,pwlr,P_kbar,3,43,13.783457992974116,0.23169595963281886,-0.025563943331968986,0.016809712029515523
opx_only,RF,pwlr,T_C,5,43,170.91222054773348,1.3587804179669083,0.13241620200687065,0.007950165375023134
opx_only,XGB,pwlr,T_C,5,43,165.63383353327225,6.965630094740066,0.185176948587517,0.04205439158262808
opx_only,RF,pwlr,P_kbar,5,43,14.959722711489407,2.252315959752803e-08,-0.20807377542480476,1.5055867031699546e-09
opx_only,XGB,pwlr,P_kbar,5,43,15.713938346738782,0.340277262455123,-0.33295798090401885,0.021654486287693946
opx_only,RF,pwlr,T_C,10,43,182.83031361257838,0.9608028476878921,0.0072003667864259935,0.005255161623382955
opx_only,XGB,pwlr,T_C,10,43,159.5323368620095,8.602481538386366,0.24410294493011708,0.05392312121540127
opx_only,RF,pwlr,P_kbar,10,43,14.822143404056801,2.4308781161928433e-08,-0.18595549319490434,1.6400314380493141e-09
opx_only,XGB,pwlr,P_kbar,10,43,20.432092845760447,0.45802538167567314,-1.2535753123434588,0.022416958709675746
opx_only,RF,pwlr,T_C,15,43,188.68496381787054,0.7844922400827867,-0.05740116707081033,0.004157682860410771
opx_only,XGB,pwlr,T_C,15,43,165.8358490791417,9.411903397966494,0.18318813625924601,0.05675433538785007
opx_only,RF,pwlr,P_kbar,15,43,16.186214175221924,2.4535108493012833e-08,-0.41428499875515645,1.5158027829986032e-09
opx_only,XGB,pwlr,P_kbar,15,43,16.835972735155043,0.49675824455699824,-0.5301105058873041,0.029505764375569572
opx_only,RF,raw,T_C,1,44,133.62579008326972,2.944188934978271,0.44054363673391206,0.022033089070183098
opx_only,XGB,raw,T_C,1,44,137.78950528517782,4.09232892268567,0.40513567068339773,0.0296998593195899
opx_only,RF,raw,P_kbar,1,44,15.01114951591629,6.951661269033963e-09,0.11738575535614026,4.630998619834631e-10
opx_only,XGB,raw,P_kbar,1,44,14.482261895490424,0.15510552495694024,0.178484381037039,0.010710034528876871
opx_only,RF,raw,T_C,3,44,138.4842373491534,1.6913923497545094,0.3991219590366577,0.012213609159648156
opx_only,XGB,raw,T_C,3,44,151.29443882347167,6.646256186706662,0.28281437621004757,0.04392928278389284
opx_only,RF,raw,P_kbar,3,44,15.804036364963192,7.633157799033527e-09,0.021684190899805222,4.829878660590709e-10
opx_only,XGB,raw,P_kbar,3,44,15.597085975454338,0.3319212782189215,0.04713809772290667,0.021280980225490662
opx_only,RF,raw,T_C,5,44,138.71288660328923,1.310146880500369,0.39713611949169114,0.00944502643252831
opx_only,XGB,raw,T_C,5,44,151.6321056456978,8.553458677037693,0.27960949920328526,0.056409285095754234
opx_only,RF,raw,P_kbar,5,44,17.123686026959568,7.629707331569989e-09,-0.14851730525353735,4.4556454256155835e-10
opx_only,XGB,raw,P_kbar,5,44,15.261511637276763,0.4417290267506289,0.08769903281565594,0.028943989117807354
opx_only,RF,raw,T_C,10,44,139.84290350559414,0.9264137435522123,0.3872737157947157,0.006624674690876631
opx_only,XGB,raw,T_C,10,44,139.66631919604058,9.996348770331736,0.38882015873334486,0.07157308095375885
opx_only,RF,raw,P_kbar,10,44,16.82091069524899,1.330573356607936e-08,-0.10826097586633421,7.910233760314487e-10
opx_only,XGB,raw,P_kbar,10,44,15.205079554503884,0.5795514895274738,0.09443334081599952,0.0381156499346171
opx_only,RF,raw,T_C,15,44,141.87409573143458,0.7564136541348366,0.36934497761080287,0.005331583967003502
opx_only,XGB,raw,T_C,15,44,145.53428258276145,10.736844015742959,0.3363848923443252,0.07377535949055304
opx_only,RF,raw,P_kbar,15,44,15.87265413111373,1.3567525373022123e-08,0.013170470022998093,8.547735785678671e-10
opx_only,XGB,raw,P_kbar,15,44,16.812065856589903,0.6095385510725395,-0.10709578183666735,0.03625601733136299
opx_only,RF,alr,T_C,1,44,124.05298619707993,2.944188934978271,0.5178301041064882,0.023733317715551885
opx_only,XGB,alr,T_C,1,44,140.18035884051642,4.144764705455227,0.3843130045364481,0.02956737120476869
opx_only,RF,alr,P_kbar,1,44,15.452899910498232,9.703881250006187e-09,0.0646739842889581,6.279650619760803e-10
opx_only,XGB,alr,P_kbar,1,44,14.236331371368088,0.1653649889321938,0.20614861374446714,0.01161570243193226
opx_only,RF,alr,T_C,3,44,137.66682524069145,1.6913923497545094,0.406194466772149,0.012286128824408809
opx_only,XGB,alr,T_C,3,44,143.17920275623766,6.245009256450748,0.3576887547088552,0.04361673438762517
opx_only,RF,alr,P_kbar,3,44,15.38720558106013,7.922874204945091e-09,0.07260971221729196,5.149001333092756e-10
opx_only,XGB,alr,P_kbar,3,44,15.74329207466363,0.3625602954234841,0.029190234462141862,0.023029509565344868
opx_only,RF,alr,T_C,5,44,133.39760305135601,1.310146880500369,0.4424527245918599,0.009821367479863808
opx_only,XGB,alr,T_C,5,44,145.9873814027388,8.571152049937915,0.3322463308650849,0.058711595259678485
opx_only,RF,alr,P_kbar,5,44,15.604309407044141,7.928591996944714e-09,0.04625530120406274,5.081027163794616e-10
opx_only,XGB,alr,P_kbar,5,44,14.79085283763723,0.4403122492013292,0.14310134129589824,0.029769226564197705
opx_only,RF,alr,T_C,10,44,140.00692036051686,0.9264137435522123,0.3858355824249162,0.00661691394373009
opx_only,XGB,alr,T_C,10,44,133.0723694957414,8.952406045724912,0.445168096183272,0.06727471735604293
opx_only,RF,alr,P_kbar,10,44,15.731671200326979,1.4349986136586935e-08,0.030622907434445845,9.121717555531337e-10
opx_only,XGB,alr,P_kbar,10,44,14.809684080161025,0.5094042671305207,0.14091800016539346,0.03439670045446249
opx_only,RF,alr,T_C,15,44,148.1339566195338,0.7564136541348366,0.3124648732562135,0.00510628131048713
opx_only,XGB,alr,T_C,15,44,146.25683395675887,9.969215287639974,0.3297790767968005,0.068162389530375
opx_only,RF,alr,P_kbar,15,44,16.255381857237815,1.8294864596837377e-08,-0.03499292955621325,1.1254650771978924e-09
opx_only,XGB,alr,P_kbar,15,44,15.04559045766278,0.5806008771717459,0.11333104418755302,0.03858943780275792
opx_only,RF,pwlr,T_C,1,44,119.30855129380222,2.9875945528336367,0.554006231840374,0.025040908806918307
opx_only,XGB,pwlr,T_C,1,44,117.70049376527751,3.4622414304241858,0.5659475466513537,0.029415691639567036
opx_only,RF,pwlr,P_kbar,1,44,11.99916452537313,9.391313810234888e-09,0.4360442263160529,7.826639755106494e-10
opx_only,XGB,pwlr,P_kbar,1,44,14.74680464737061,0.0665459366551638,0.14819754936409923,0.004512566501450814
opx_only,RF,pwlr,T_C,3,44,121.0239995045811,1.6913923497545094,0.5410888096867217,0.013975677193600641
opx_only,XGB,pwlr,T_C,3,44,125.7068743858171,5.520790807644172,0.5048877155297729,0.04391797055346287
opx_only,RF,pwlr,P_kbar,3,44,12.157201331682545,8.785931284673704e-09,0.42109106997294365,7.226935743654201e-10
opx_only,XGB,pwlr,P_kbar,3,44,13.35240437922958,0.25351618559590516,0.30166793469264486,0.018986556907328537
opx_only,RF,pwlr,T_C,5,44,120.56114086807933,1.310146880500369,0.5445923267358911,0.010867074341424495
opx_only,XGB,pwlr,T_C,5,44,124.3245777548791,7.369235293321366,0.5157165455955335,0.05927416305286556
opx_only,RF,pwlr,P_kbar,5,44,13.257034022099218,1.1162816458258938e-08,0.31160806662313223,8.420297058641276e-10
opx_only,XGB,pwlr,P_kbar,5,44,15.297235772922567,0.345913793303797,0.08342300708986472,0.02261283008503369
opx_only,RF,pwlr,T_C,10,44,141.6786377397172,0.9264137435522123,0.37108147012808756,0.006538838588031595
opx_only,XGB,pwlr,T_C,10,44,135.3515770829433,10.014610580178731,0.42599947895780554,0.07398961132194115
opx_only,RF,pwlr,P_kbar,10,44,13.235333580080452,1.6401471615131202e-08,0.3138598799425826,1.2392186049481878e-09
opx_only,XGB,pwlr,P_kbar,10,44,15.221835008477644,0.47948564455803816,0.09243643700831139,0.0314998582162396
opx_only,RF,pwlr,T_C,15,44,136.83594532633415,0.7564136541348366,0.41334059226255404,0.00552788707916548
opx_only,XGB,pwlr,T_C,15,44,124.766742156004,10.66398094470669,0.5122656802432347,0.085471342446153
opx_only,RF,pwlr,P_kbar,15,44,13.696891186663645,1.7298086007458166e-08,0.2651697230624076,1.26292059794568e-09
opx_only,XGB,pwlr,P_kbar,15,44,15.609977219241184,0.5367695928976047,0.045562335252466446,0.03438631494195721
opx_only,RF,raw,T_C,1,45,171.99705296623858,3.0405064482863313,0.3218833817150265,0.0176776659590973
opx_only,XGB,raw,T_C,1,45,168.92742770418712,4.376389263524534,0.3458720381276065,0.025906919456490717
opx_only,RF,raw,P_kbar,1,45,10.58833786784268,5.474526448788129e-09,0.19554200391588772,5.170336002796571e-10
opx_only,XGB,raw,P_kbar,1,45,12.29409116509295,0.20548738035736097,-0.08452770144022814,0.016714320529915103
opx_only,RF,raw,T_C,3,45,185.1869462474118,1.665353967966339,0.21389036988074062,0.00899282590761774
opx_only,XGB,raw,T_C,3,45,173.91608602217988,6.275976571840617,0.3066669826267102,0.03608623397286107
opx_only,RF,raw,P_kbar,3,45,11.305072916995263,6.1946129912093085e-09,0.08294680845169944,5.479498484168782e-10
opx_only,XGB,raw,P_kbar,3,45,10.92028085798922,0.38112119296051905,0.14431206785914008,0.03490031052467783
opx_only,RF,raw,T_C,5,45,188.59932925085053,1.2899776366948141,0.18465265023285726,0.006839778496661841
