best_params,model_name,target,rmse_train,rmse_test,mae_test,r2_test,overfit_ratio,split_seed,track,feature_set
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.02171103454376615, 'min_samples_leaf': 37, 'l2_regularization': 0.003618723330959626, 'max_leaf_nodes': 45}",GB,P_kbar,6.487954963147326,11.805265837425678,7.508127691492511,0.2817147450074613,0.5495814370040586,42,opx_only,alr
"{'n_estimators': 200, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3367597600898754}",RF,T_C,11.411823028512114,149.53261676106735,109.10393523243474,0.27601138825014093,0.07631661423237611,42,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.645274662952607}",RF,P_kbar,3.4159703627342544,10.370953028084564,5.750489348176034,0.44565167013919316,0.3293786360312113,42,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.959649015243725}",ERT,T_C,23.82430310187183,158.98719687560515,114.35859270156695,0.18156503911646293,0.14985045066561212,42,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.5254895450437925}",ERT,P_kbar,4.480668393372778,11.519619805877774,7.074725385774328,0.3160541785543869,0.3889597459706578,42,opx_only,pwlr
"{'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.025798402314638237, 'subsample': 0.6706511760066806, 'colsample_bytree': 0.6683583148337462, 'reg_alpha': 0.0078319848508762, 'reg_lambda': 0.48631194668700506, 'min_child_weight': 2}",XGB,T_C,3.1239638919548294,157.27997668374312,112.20129657716885,0.19904753860283997,0.019862438676707478,42,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 8, 'learning_rate': 0.11774471603456654, 'subsample': 0.7739066866913367, 'colsample_bytree': 0.6488150583612358, 'reg_alpha': 0.0007156271299969353, 'reg_lambda': 1.0168608244569377, 'min_child_weight': 4}",XGB,P_kbar,0.0005620633856180722,10.110763836696268,6.004545473857343,0.4731180244801122,5.559059579436568e-05,42,opx_only,pwlr
"{'max_iter': 800, 'max_depth': 10, 'learning_rate': 0.01689596899223567, 'min_samples_leaf': 14, 'l2_regularization': 0.002313031028423451, 'max_leaf_nodes': 77}",GB,T_C,42.500805313335604,162.82709329374612,122.07025317512716,0.14155355114000923,0.26101801889113485,42,opx_only,pwlr
"{'max_iter': 200, 'max_depth': 6, 'learning_rate': 0.014184294158192657, 'min_samples_leaf': 40, 'l2_regularization': 0.000143407330654096, 'max_leaf_nodes': 31}",GB,P_kbar,6.750266226371794,11.611227045812107,7.227622540172723,0.30513306958668085,0.5813568367700168,42,opx_only,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.43863039467209686}",RF,T_C,27.09852850592327,153.77239064856596,114.27679097464761,0.2977011906850716,0.17622492823080776,43,opx_only,raw
"{'n_estimators': 500, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.9328204779927532}",RF,P_kbar,5.111339645441745,13.625234561555297,8.677397450213444,-0.002153723721207701,0.37513773596704186,43,opx_only,raw
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7598116105731882}",ERT,T_C,49.724491509028496,147.2669020550727,107.52563386192033,0.3558670708572834,0.33764879151483246,43,opx_only,raw
"{'n_estimators': 800, 'max_depth': 19, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.7903240753137547}",ERT,P_kbar,5.2562671586795995,14.15906215215641,9.041257630379128,-0.08221947702623145,0.37122989518617766,43,opx_only,raw
"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.04590417330988274, 'subsample': 0.8706421499699768, 'colsample_bytree': 0.7548360285746123, 'reg_alpha': 0.16867181293084388, 'reg_lambda': 1.6756177344558252, 'min_child_weight': 1}",XGB,T_C,67.46235783951269,149.36110614297266,113.32051825131032,0.33741707138062627,0.4516728590302205,43,opx_only,raw
"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.014748120873910569, 'subsample': 0.881548631898809, 'colsample_bytree': 0.9411390870933829, 'reg_alpha': 6.409731057654383, 'reg_lambda': 3.050408192597233, 'min_child_weight': 3}",XGB,P_kbar,4.785664578978458,12.235388299734254,8.356555662579972,0.19186878407049135,0.3911330365446922,43,opx_only,raw
"{'max_iter': 400, 'max_depth': 10, 'learning_rate': 0.07809496264049752, 'min_samples_leaf': 38, 'l2_regularization': 0.03901185653266186, 'max_leaf_nodes': 50}",GB,T_C,76.98905169070318,160.21363856017288,128.92533091894043,0.23763286333206213,0.4805399364411021,43,opx_only,raw
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.015704299630186942, 'min_samples_leaf': 48, 'l2_regularization': 0.002951691457783485, 'max_leaf_nodes': 64}",GB,P_kbar,8.02875902268091,11.811289518801123,8.140634714317926,0.24692019806558718,0.6797529609193638,43,opx_only,raw
"{'n_estimators': 700, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3614347829642153}",RF,T_C,37.06166143695131,154.54521787613305,115.98591997511481,0.2906242436927027,0.239811117718673,43,opx_only,alr
"{'n_estimators': 800, 'max_depth': 13, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.9531974346883314}",RF,P_kbar,4.915324428822447,12.190700173898819,8.062103047545776,0.19776118699833456,0.40320279874871473,43,opx_only,alr
"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9696035446516708}",ERT,T_C,16.53991268872877,151.3902913202111,113.30286452561539,0.3192913819329579,0.10925345703803818,43,opx_only,alr
"{'n_estimators': 200, 'max_depth': 38, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.9081876172303992}",ERT,P_kbar,4.097963870072911,12.252511194322063,8.06105869505789,0.18960531227763067,0.33445910026770254,43,opx_only,alr
"{'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.014068172374557167, 'subsample': 0.60085424293986, 'colsample_bytree': 0.7751528046837222, 'reg_alpha': 0.124089851608055, 'reg_lambda': 0.8092405952349006, 'min_child_weight': 1}",XGB,T_C,33.53306936726294,150.96142869246756,116.45521289637114,0.3231425799157187,0.22213004777250178,43,opx_only,alr
"{'n_estimators': 200, 'max_depth': 9, 'learning_rate': 0.018044582132088503, 'subsample': 0.9896459462540093, 'colsample_bytree': 0.7719290906775634, 'reg_alpha': 1.3430417787943512, 'reg_lambda': 8.449558888950277, 'min_child_weight': 8}",XGB,P_kbar,4.80456600007159,11.575529486993293,8.046452178210787,0.2766839520088854,0.415062309285306,43,opx_only,alr
"{'max_iter': 300, 'max_depth': 9, 'learning_rate': 0.010415644606274546, 'min_samples_leaf': 37, 'l2_regularization': 0.0001119158165983473, 'max_leaf_nodes': 34}",GB,T_C,94.3809154680462,146.69669557430882,116.18320520315095,0.36084548363255575,0.6433745156872862,43,opx_only,alr
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.02171103454376615, 'min_samples_leaf': 37, 'l2_regularization': 0.003618723330959626, 'max_leaf_nodes': 45}",GB,P_kbar,7.078962468218198,12.046198455080738,8.415653718385892,0.21666704662193004,0.5876511577171051,43,opx_only,alr
"{'n_estimators': 200, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3367597600898754}",RF,T_C,12.555433101136087,149.35968263816565,111.17318948765504,0.33742970098030856,0.08406172856936572,43,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.645274662952607}",RF,P_kbar,4.171921482821968,11.863057084433454,7.827685552661454,0.240304401932101,0.3516733884974986,43,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.959649015243725}",ERT,T_C,25.19193521492143,155.3454856965393,116.04355905579634,0.28325862721960726,0.16216715343845128,43,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.5254895450437925}",ERT,P_kbar,4.801265284806699,11.63154290577455,7.796367162463242,0.2696668335643396,0.41277974243838983,43,opx_only,pwlr
"{'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.025798402314638237, 'subsample': 0.6706511760066806, 'colsample_bytree': 0.6683583148337462, 'reg_alpha': 0.0078319848508762, 'reg_lambda': 0.48631194668700506, 'min_child_weight': 2}",XGB,T_C,3.2403451582639184,150.47422516340893,114.32134123903282,0.3275044250745439,0.021534220593228074,43,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 8, 'learning_rate': 0.11774471603456654, 'subsample': 0.7739066866913367, 'colsample_bytree': 0.6488150583612358, 'reg_alpha': 0.0007156271299969353, 'reg_lambda': 1.0168608244569377, 'min_child_weight': 4}",XGB,P_kbar,0.0014203481362239942,12.135276344210377,8.134578213617965,0.205039205984354,0.00011704291653000788,43,opx_only,pwlr
"{'max_iter': 800, 'max_depth': 10, 'learning_rate': 0.01689596899223567, 'min_samples_leaf': 14, 'l2_regularization': 0.002313031028423451, 'max_leaf_nodes': 77}",GB,T_C,60.36921240409212,152.26936088508222,115.8664516221972,0.31136316483203785,0.3964632940808939,43,opx_only,pwlr
"{'max_iter': 200, 'max_depth': 6, 'learning_rate': 0.014184294158192657, 'min_samples_leaf': 40, 'l2_regularization': 0.000143407330654096, 'max_leaf_nodes': 31}",GB,P_kbar,7.675064756139006,12.237638917242846,8.681435719477271,0.19157145610725113,0.6271687543685271,43,opx_only,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.43863039467209686}",RF,T_C,26.250850642993587,136.5997134722778,99.77185349031109,0.4153644466128228,0.19217354103982845,44,opx_only,raw
"{'n_estimators': 500, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.9328204779927532}",RF,P_kbar,4.6517520196316315,14.538236258535388,8.360988352071145,0.17212174539032832,0.3199667371549689,44,opx_only,raw
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7598116105731882}",ERT,T_C,48.411032475274084,126.6918545119377,88.47618945492889,0.49709838241506954,0.38211637726648395,44,opx_only,raw
"{'n_estimators': 800, 'max_depth': 19, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.7903240753137547}",ERT,P_kbar,4.885212068899015,13.513929038025523,8.002540737935762,0.28467023064314345,0.36149457756903963,44,opx_only,raw
"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.04590417330988274, 'subsample': 0.8706421499699768, 'colsample_bytree': 0.7548360285746123, 'reg_alpha': 0.16867181293084388, 'reg_lambda': 1.6756177344558252, 'min_child_weight': 1}",XGB,T_C,71.3612010475839,128.9569312725647,92.50018478833604,0.47895524857067173,0.5533723572931037,44,opx_only,raw
"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.014748120873910569, 'subsample': 0.881548631898809, 'colsample_bytree': 0.9411390870933829, 'reg_alpha': 6.409731057654383, 'reg_lambda': 3.050408192597233, 'min_child_weight': 3}",XGB,P_kbar,4.359369478713388,14.773599315652369,9.118423679354644,0.14509931895704742,0.29507836144538674,44,opx_only,raw
"{'max_iter': 400, 'max_depth': 10, 'learning_rate': 0.07809496264049752, 'min_samples_leaf': 38, 'l2_regularization': 0.03901185653266186, 'max_leaf_nodes': 50}",GB,T_C,88.23131173239724,133.42549072278555,93.59917470950545,0.4422195821643006,0.661277775741616,44,opx_only,raw
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.015704299630186942, 'min_samples_leaf': 48, 'l2_regularization': 0.002951691457783485, 'max_leaf_nodes': 64}",GB,P_kbar,7.5963440001851446,13.686705035932839,8.797538259336683,0.2662622788243133,0.5550162716476927,44,opx_only,raw
"{'n_estimators': 700, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3614347829642153}",RF,T_C,33.88919188620035,135.85363226826314,96.42859723616351,0.4217333386969401,0.24945370484670676,44,opx_only,alr
"{'n_estimators': 800, 'max_depth': 13, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.9531974346883314}",RF,P_kbar,4.566441162007162,14.518785377248378,8.51276288817838,0.1743355200451393,0.3145195030682794,44,opx_only,alr
"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9696035446516708}",ERT,T_C,20.128453573496564,136.26555531316214,99.75113729388967,0.4182212869957832,0.1477149051147801,44,opx_only,alr
"{'n_estimators': 200, 'max_depth': 38, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.9081876172303992}",ERT,P_kbar,3.7817235815072205,15.565028127801337,8.92164525146066,0.05105104778226199,0.24296284918062747,44,opx_only,alr
"{'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.014068172374557167, 'subsample': 0.60085424293986, 'colsample_bytree': 0.7751528046837222, 'reg_alpha': 0.124089851608055, 'reg_lambda': 0.8092405952349006, 'min_child_weight': 1}",XGB,T_C,37.174152379000255,132.05309667710404,92.58371202247187,0.453635056684611,0.28150913014859785,44,opx_only,alr
"{'n_estimators': 200, 'max_depth': 9, 'learning_rate': 0.018044582132088503, 'subsample': 0.9896459462540093, 'colsample_bytree': 0.7719290906775634, 'reg_alpha': 1.3430417787943512, 'reg_lambda': 8.449558888950277, 'min_child_weight': 8}",XGB,P_kbar,4.126382431679548,13.790338168483997,8.539376014212756,0.25510876644978797,0.29922271530003897,44,opx_only,alr
"{'max_iter': 300, 'max_depth': 9, 'learning_rate': 0.010415644606274546, 'min_samples_leaf': 37, 'l2_regularization': 0.0001119158165983473, 'max_leaf_nodes': 34}",GB,T_C,98.72625505315887,128.5435049196634,88.92632658315826,0.48229075491531725,0.7680376780986359,44,opx_only,alr
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.02171103454376615, 'min_samples_leaf': 37, 'l2_regularization': 0.003618723330959626, 'max_leaf_nodes': 45}",GB,P_kbar,6.428446726945238,14.147867105273944,9.704716681477242,0.21598391223508417,0.45437567932405065,44,opx_only,alr
"{'n_estimators': 200, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3367597600898754}",RF,T_C,11.527611904226724,116.94886736202018,82.57045052892035,0.571473497905134,0.09856967548512045,44,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.645274662952607}",RF,P_kbar,3.4838671316115257,12.348706179997915,7.8446896518075,0.4027090347276495,0.2821240606772712,44,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.959649015243725}",ERT,T_C,26.485552756366882,118.28255751229612,82.15985795479307,0.5616438960144747,0.22391765373870584,44,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.5254895450437925}",ERT,P_kbar,4.5059320221243855,13.991601693890647,8.641364677537387,0.2332074271453285,0.32204547561498087,44,opx_only,pwlr
"{'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.025798402314638237, 'subsample': 0.6706511760066806, 'colsample_bytree': 0.6683583148337462, 'reg_alpha': 0.0078319848508762, 'reg_lambda': 0.48631194668700506, 'min_child_weight': 2}",XGB,T_C,3.198123061149971,115.52511537141646,80.13287584083125,0.5818438701587385,0.027683357431567295,44,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 8, 'learning_rate': 0.11774471603456654, 'subsample': 0.7739066866913367, 'colsample_bytree': 0.6488150583612358, 'reg_alpha': 0.0007156271299969353, 'reg_lambda': 1.0168608244569377, 'min_child_weight': 4}",XGB,P_kbar,0.001143718254229564,14.146846579805748,9.361728922555509,0.21609701472919884,8.084616227210605e-05,44,opx_only,pwlr
"{'max_iter': 800, 'max_depth': 10, 'learning_rate': 0.01689596899223567, 'min_samples_leaf': 14, 'l2_regularization': 0.002313031028423451, 'max_leaf_nodes': 77}",GB,T_C,57.61830510843381,124.4665203418585,88.44495266084421,0.514610092013922,0.4629221171298109,44,opx_only,pwlr
"{'max_iter': 200, 'max_depth': 6, 'learning_rate': 0.014184294158192657, 'min_samples_leaf': 40, 'l2_regularization': 0.000143407330654096, 'max_leaf_nodes': 31}",GB,P_kbar,6.840971241499685,14.589549313898294,9.883956949554548,0.16626739954716452,0.46889530953384834,44,opx_only,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.43863039467209686}",RF,T_C,27.257949421769673,170.21238576403294,120.87630764216989,0.33588285198587386,0.1601408105492254,45,opx_only,raw
"{'n_estimators': 500, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.9328204779927532}",RF,P_kbar,5.058695503862911,10.118751945018552,6.791898878198686,0.265314125242176,0.4999327517217476,45,opx_only,raw
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7598116105731882}",ERT,T_C,48.569282814554626,181.68016958447615,132.11729087768816,0.24338067523314855,0.2673339799585077,45,opx_only,raw
"{'n_estimators': 800, 'max_depth': 19, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.7903240753137547}",ERT,P_kbar,4.993034857870013,9.521118014722555,6.523762053829654,0.34953536792216633,0.5244168647158093,45,opx_only,raw
"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.04590417330988274, 'subsample': 0.8706421499699768, 'colsample_bytree': 0.7548360285746123, 'reg_alpha': 0.16867181293084388, 'reg_lambda': 1.6756177344558252, 'min_child_weight': 1}",XGB,T_C,67.14624412983899,167.01442801162983,122.77456479920627,0.3606033489617252,0.40203858390703434,45,opx_only,raw
"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.014748120873910569, 'subsample': 0.881548631898809, 'colsample_bytree': 0.9411390870933829, 'reg_alpha': 6.409731057654383, 'reg_lambda': 3.050408192597233, 'min_child_weight': 3}",XGB,P_kbar,4.8087834993989,9.465415487525577,6.9292970022680995,0.35712408514738136,0.5080372336255468,45,opx_only,raw
"{'max_iter': 400, 'max_depth': 10, 'learning_rate': 0.07809496264049752, 'min_samples_leaf': 38, 'l2_regularization': 0.03901185653266186, 'max_leaf_nodes': 50}",GB,T_C,60.55550566569174,164.2341910422543,120.27458830925124,0.3817138366592482,0.3687143662437012,45,opx_only,raw
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.015704299630186942, 'min_samples_leaf': 48, 'l2_regularization': 0.002951691457783485, 'max_leaf_nodes': 64}",GB,P_kbar,8.10805340138495,8.874685837322847,6.7360294237910585,0.43486296729620966,0.9136158225777645,45,opx_only,raw
"{'n_estimators': 700, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3614347829642153}",RF,T_C,36.654854237435515,171.98253981494946,124.14559418978357,0.32199781616241363,0.21313125318928053,45,opx_only,alr
"{'n_estimators': 800, 'max_depth': 13, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.9531974346883314}",RF,P_kbar,4.9373984708543,9.87707038264166,6.4357851736699585,0.2999902518475832,0.499884913195665,45,opx_only,alr
"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9696035446516708}",ERT,T_C,19.469372734958554,185.4842948003803,130.2932817815004,0.21136388270768025,0.10496507402910663,45,opx_only,alr
"{'n_estimators': 200, 'max_depth': 38, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.9081876172303992}",ERT,P_kbar,3.835374963921199,9.579933509448518,6.643673962627991,0.3414742212826606,0.4003550713727227,45,opx_only,alr
"{'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.014068172374557167, 'subsample': 0.60085424293986, 'colsample_bytree': 0.7751528046837222, 'reg_alpha': 0.124089851608055, 'reg_lambda': 0.8092405952349006, 'min_child_weight': 1}",XGB,T_C,36.09108573034735,161.68281741316852,117.24929356448992,0.4007747393368686,0.2232215290887667,45,opx_only,alr
"{'n_estimators': 200, 'max_depth': 9, 'learning_rate': 0.018044582132088503, 'subsample': 0.9896459462540093, 'colsample_bytree': 0.7719290906775634, 'reg_alpha': 1.3430417787943512, 'reg_lambda': 8.449558888950277, 'min_child_weight': 8}",XGB,P_kbar,4.684046535355912,8.652442134025502,6.414456166736224,0.4628133664107562,0.5413554303860666,45,opx_only,alr
"{'max_iter': 300, 'max_depth': 9, 'learning_rate': 0.010415644606274546, 'min_samples_leaf': 37, 'l2_regularization': 0.0001119158165983473, 'max_leaf_nodes': 34}",GB,T_C,91.5008273242434,160.48238901180653,121.51156013400852,0.4096397094008585,0.5701611739934391,45,opx_only,alr
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.02171103454376615, 'min_samples_leaf': 37, 'l2_regularization': 0.003618723330959626, 'max_leaf_nodes': 45}",GB,P_kbar,6.671833431865084,8.309792353829064,6.164365817450934,0.5045177120341895,0.8028881045133184,45,opx_only,alr
"{'n_estimators': 200, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3367597600898754}",RF,T_C,12.416084833924847,157.280969470605,111.75343916331246,0.43295864831016284,0.07894206702639477,45,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 17, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.645274662952607}",RF,P_kbar,4.047312688493805,9.316626865159932,6.289675941953041,0.37717620672480023,0.43441824461479356,45,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 16, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.959649015243725}",ERT,T_C,24.849682849698116,167.06074791834604,118.63091705004267,0.3602486382872617,0.14874638812130692,45,opx_only,pwlr
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.5254895450437925}",ERT,P_kbar,4.822871603029016,9.124891919889706,6.577257976830805,0.40254768370502225,0.5285401345430195,45,opx_only,pwlr
"{'n_estimators': 800, 'max_depth': 8, 'learning_rate': 0.025798402314638237, 'subsample': 0.6706511760066806, 'colsample_bytree': 0.6683583148337462, 'reg_alpha': 0.0078319848508762, 'reg_lambda': 0.48631194668700506, 'min_child_weight': 2}",XGB,T_C,3.080772692038538,163.14155812058237,116.48438425107976,0.3899132572348417,0.018884046024382425,45,opx_only,pwlr
"{'n_estimators': 700, 'max_depth': 8, 'learning_rate': 0.11774471603456654, 'subsample': 0.7739066866913367, 'colsample_bytree': 0.6488150583612358, 'reg_alpha': 0.0007156271299969353, 'reg_lambda': 1.0168608244569377, 'min_child_weight': 4}",XGB,P_kbar,0.0017400243395593957,11.606645715496239,8.114772859821771,0.03336782426463214,0.0001499162102653188,45,opx_only,pwlr
"{'max_iter': 800, 'max_depth': 10, 'learning_rate': 0.01689596899223567, 'min_samples_leaf': 14, 'l2_regularization': 0.002313031028423451, 'max_leaf_nodes': 77}",GB,T_C,44.07116595319199,157.1431812224107,115.00026313914381,0.4339517425236161,0.2804522958639637,45,opx_only,pwlr
"{'max_iter': 200, 'max_depth': 6, 'learning_rate': 0.014184294158192657, 'min_samples_leaf': 40, 'l2_regularization': 0.000143407330654096, 'max_leaf_nodes': 31}",GB,P_kbar,7.37902471122173,8.97191833905205,6.602514751844353,0.42241166313062095,0.8224578548718021,45,opx_only,pwlr
"{'n_estimators': 600, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.43863039467209686}",RF,T_C,23.54599251567196,161.80875676920326,126.73239379268551,0.36068441465105017,0.14551741812871663,46,opx_only,raw
"{'n_estimators': 500, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.9328204779927532}",RF,P_kbar,4.076792942856711,19.140959181137276,11.665133131641657,0.004957274042292292,0.21298791268904868,46,opx_only,raw
"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7598116105731882}",ERT,T_C,44.276766569374686,165.97700201447796,131.7649058346866,0.3273222213646708,0.266764467558659,46,opx_only,raw
"{'n_estimators': 800, 'max_depth': 19, 'min_samples_split': 7, 'min_samples_leaf': 4, 'max_features': 0.7903240753137547}",ERT,P_kbar,4.1706238542039955,17.657938646380494,11.13306459580056,0.15317369118386337,0.23618973526442089,46,opx_only,raw
"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.04590417330988274, 'subsample': 0.8706421499699768, 'colsample_bytree': 0.7548360285746123, 'reg_alpha': 0.16867181293084388, 'reg_lambda': 1.6756177344558252, 'min_child_weight': 1}",XGB,T_C,63.79718178336841,161.14510746542192,122.27901371317552,0.36591789235413463,0.3958989682454854,46,opx_only,raw
"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.014748120873910569, 'subsample': 0.881548631898809, 'colsample_bytree': 0.9411390870933829, 'reg_alpha': 6.409731057654383, 'reg_lambda': 3.050408192597233, 'min_child_weight': 3}",XGB,P_kbar,3.9592911231466985,18.464036076313203,12.233191125047055,0.07409247204578795,0.2144325924615106,46,opx_only,raw
"{'max_iter': 400, 'max_depth': 10, 'learning_rate': 0.07809496264049752, 'min_samples_leaf': 38, 'l2_regularization': 0.03901185653266186, 'max_leaf_nodes': 50}",GB,T_C,75.52890218615697,156.28842668606242,120.2422066461521,0.40356257264661943,0.4832661239713697,46,opx_only,raw
"{'max_iter': 200, 'max_depth': 10, 'learning_rate': 0.015704299630186942, 'min_samples_leaf': 48, 'l2_regularization': 0.002951691457783485, 'max_leaf_nodes': 64}",GB,P_kbar,6.323943039233569,18.937028961896097,12.554152232139833,0.026046950416741432,0.3339458925662632,46,opx_only,raw
"{'n_estimators': 700, 'max_depth': 11, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3614347829642153}",RF,T_C,32.35124985836481,160.9312228932169,125.84240658637361,0.3675999834756558,0.20102531551525535,46,opx_only,alr
"{'n_estimators': 800, 'max_depth': 13, 'min_samples_split': 9, 'min_samples_leaf': 5, 'max_features': 0.9531974346883314}",RF,P_kbar,4.014033813399909,19.51500722966667,12.252819222510192,-0.03431248744917714,0.2056895888461565,46,opx_only,alr
"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9696035446516708}",ERT,T_C,17.472684316963903,157.46764088312332,122.96387147487884,0.39452823990131536,0.1109604755553085,46,opx_only,alr
"{'n_estimators': 200, 'max_depth': 38, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 0.9081876172303992}",ERT,P_kbar,3.382179127417547,18.775882828351165,12.127476797486603,0.04255228338965644,0.18013422635502027,46,opx_only,alr
"{'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.014068172374557167, 'subsample': 0.60085424293986, 'colsample_bytree': 0.7751528046837222, 'reg_alpha': 0.124089851608055, 'reg_lambda': 0.8092405952349006, 'min_child_weight': 1}",XGB,T_C,34.964458406031895,162.71871556267044,122.9850549780063,0.3534735981631979,0.21487668634260745,46,opx_only,alr
