index,iso_score,iso_inlier,T_pred,P_pred
203,-0.48202057591036557,1,1188.142857142857,10.0
204,-0.473387255604813,1,1179.0729166666665,10.0
205,-0.4808617439601767,1,1181.1,8.0
206,-0.47955603679759545,1,1166.3355654761904,6.999999880790701
207,-0.4819432971827856,1,1200.6666666666665,9.3000000715256
208,-0.4949748789646318,1,1182.25,10.0
209,-0.4802125114900202,1,1180.0546875,10.0
210,-0.47971638029425584,1,1199.522971819847,10.0
211,-0.48031870236790003,1,1186.3185286935286,9.3000000715256
212,-0.4786191688041521,1,1180.2706078643578,10.0
213,-0.480857677842468,1,1225.0,10.0
214,-0.4771426870797634,1,1183.0704365079366,8.0
215,-0.48453921230274544,1,1145.9375,10.0
216,-0.4759339083435635,1,1178.1184523809525,10.0
217,-0.484919291061416,1,1140.0,7.511454535970847
218,-0.4497096479865308,1,1060.5,4.9849998950958
219,-0.4478138650803043,1,1086.101893939394,8.086285725460572
220,-0.45581184579604855,1,1047.5,4.9849998950958
221,-0.4355601050325453,1,1078.5277777777778,9.3000000715256
222,-0.4410392805361111,1,1092.267901234568,8.086285725460572
223,-0.4425418899388167,1,1117.718376068376,7.195500025760334
224,-0.431212675277302,1,1124.3125,9.3000000715256
225,-0.4575992841944401,1,1053.6402918069584,8.086285725460572
226,-0.4354610188403979,1,1094.2184343434344,6.999999880790701
227,-0.43290793434514874,1,1079.7430555555557,10.0
228,-0.44046477424218217,1,1119.1733333333332,4.9849998950958
229,-0.47134193908894534,1,1035.7142857142858,2.1170000731945
230,-0.5197758652983399,1,987.5,7.768027781629389
231,-0.5474379260518663,0,923.1944444444445,2.1259999275208
232,-0.5501186060111086,0,906.25,2.1259999275208
233,-0.48882850729733773,1,1044.922077922078,6.100000236183325
234,-0.49498741575799116,1,1035.3518518518517,9.693111129707756
235,-0.47203233152422897,1,1128.951346153846,12.000000476837
236,-0.4559611053295637,1,1131.7179563492064,12.000000476837
237,-0.45834525846773766,1,1147.2645687645686,12.000000476837
238,-0.43584912649920304,1,1158.0625,12.000000476836998
239,-0.4452897244201291,1,1182.5,12.00000011920925
240,-0.4578412768237454,1,1006.0,8.086285725460572
241,-0.46383121033844504,1,1026.547619047619,9.3000000715256
242,-0.4588712341137358,1,1038.7777777777778,10.0
243,-0.45538247551169125,1,1083.3333333333333,10.0
244,-0.4545758559096842,1,1134.8068131868133,10.0
245,-0.4486841411586777,1,1029.142857142857,6.469000022348593
246,-0.49033993422002925,1,1068.475,9.275884610137489
247,-0.48789793814596266,1,953.625,7.659611106178159
248,-0.49130847192224175,1,931.7714285714285,9.693111129707756
249,-0.50675914471196,1,924.8,7.659611106178159
250,-0.5005550426179156,1,942.7638888888889,9.287942340831545
