Experiment,Index,Number of analyses,SiO2 value,SiO2 error,TiO2 value,TiO2 error,Al2O3 value,Al2O3 error,Fe2O3 value,Fe2O3 error,Cr2O3 value,Cr2O3 error,FeO value,FeO error,MnO value,MnO error,MgO value,MgO error,NiO value,NiO error,CoO value,CoO error,CaO value,CaO error,Na2O value,Na2O error,K2O value,K2O error,P2O5 value,P2O5 error,H2O value,H2O error,CO2 value,CO2 error,CO2 method,CO2 units,CO2 standard,SrO value,SrO error,BaO value,BaO error,Li2O value,Li2O error,Li2O method,Li2O units,Li2O standard,ZrO2 value,ZrO2 error,Rb2O value,Rb2O error,Rb2O method,Rb2O units,Rb2O standard,F value,F error,S value,S error,Cl value,Cl error,LOI value,LOI error,LOI method,LOI units,LOI standard,H2OP value,H2OP error,H2OP method,H2OP units,H2OP standard,H2OM value,H2OM error,H2OM method,H2OM units,H2OM standard,P value,P error,SO3 value,SO3 error,SO3 method,SO3 units,SO3 standard,REE_oxide value,REE_oxide error,total value,total error,total method,total units,total standard,V2O3 value,V2O3 error,F2O value,F2O error,F2O method,F2O units,F2O standard,C value,C error,volatiles value,volatiles error,volatiles method,volatiles units,volatiles standard,T_C,P_GPa,P_kbar,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,FeO_total,Fe3_FeT,FeO_calc,Fe2O3_calc,oxide_total,SiO2_cat,TiO2_cat,Al2O3_cat,Cr2O3_cat,FeO_cat,MnO_cat,MgO_cat,CaO_cat,Na2O_cat,K2O_cat,cation_sum,En_frac,Fs_frac,Wo_frac,Wo,liq_SiO2,liq_TiO2,liq_Al2O3,liq_FeO,liq_MgO,liq_CaO,liq_Na2O,liq_K2O,H2O_Liq,FeMg_opx,FeMg_liq,KD_FeMg,Citation,Label,Spatial,SiO2 method,SiO2 units,SiO2 standard,TiO2 method,TiO2 units,TiO2 standard,Al2O3 method,Al2O3 units,Al2O3 standard,Fe2O3 method,Fe2O3 units,Fe2O3 standard,Cr2O3 method,Cr2O3 units,Cr2O3 standard,FeO method,FeO units,FeO standard,MnO method,MnO units,MnO standard,MgO method,MgO units,MgO standard,NiO method,NiO units,NiO standard,CoO method,CoO units,CoO standard,CaO method,CaO units,CaO standard,Na2O method,Na2O units,Na2O standard,K2O method,K2O units,K2O standard,P2O5 method,P2O5 units,P2O5 standard,H2O method,H2O units,H2O standard,SrO method,SrO units,SrO standard,BaO method,BaO units,BaO standard,ZrO2 method,ZrO2 units,ZrO2 standard,F method,F units,F standard,S method,S units,S standard,Cl method,Cl units,Cl standard,P method,P units,P standard,REE_oxide method,REE_oxide units,REE_oxide standard,V2O3 method,V2O3 units,V2O3 standard,C method,C units,C standard,DOI,H2O_Liq_Method,is_vbd,opx_liq_pair,Mg_num,Al_IV,Al_VI,MgTs,liq_Mg_num
DPI-48,4478.0,,51.5,0.40000000596046,0.23000000417232,0.070000000298023,8.8900003433228,0.68000000715256,,,,,12.069999694824,0.31999999284744,0.20999999344349,0.019999999552965,24.799999237061,0.43000000715256,,,,,2.039999961853,0.17000000178814,0.20999999344349,0.059999998658895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1.5,15.0,51.5,0.23000000417232,8.8900003433228,0.0,0.0,12.069999694824,0.20999999344349,24.799999237061,2.039999961853,0.20999999344349,0.0,12.069999694824,0.15,10.2594997406004,2.0121286237540135,99.9499992281201,1.8317094741051236,0.0061542354873736485,0.37265408585766635,0.0,0.3590252183836161,0.006326371097576305,1.3149575029188534,0.07774162024014035,0.014481478776642746,0.0,3.9830499868669924,75.06646289797348,20.495531738027346,4.4380053639991806,4.4380053639991806,50.400001525879,1.0499999523163,18.270000457764,9.8699998855591,5.8000001907349,7.5100002288818,3.9100000858307,1.5800000429153,,0.2730318033751481,0.9546557347091483,0.28600027575210846,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/bf00310781,,False,True,78.55263296240773,0.16829052589487636,0.20436355996279,0.16829052589487636,51.159904132622074
DPI-50,4467.0,,52.400001525879,0.5,0.31000000238419,0.15999999642372,6.7699999809265,0.28000000119209,,,,,12.220000267029,0.14000000059605,0.23000000417232,0.03999999910593,25.829999923706,0.52999997138977,,,,,2.3599998950958,0.10000000149012,0.14000000059605,0.0099999997764826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0,1.2000000476837,12.000000476837,52.400001525879,0.31000000238419,6.7699999809265,0.0,0.0,12.220000267029,0.23000000417232,25.829999923706,2.3599998950958,0.14000000059605,0.0,12.220000267029,0.15,10.38700022697465,2.037134460750231,100.26000159978886,1.8623354732997977,0.008288677015818516,0.2835763644390182,0.0,0.3632169980467428,0.006923735675337882,1.3685532748541538,0.08986957034922627,0.009647147569561572,0.0,3.992411241249657,75.12754400520886,19.939012609578214,4.933443385212924,4.933443385212924,48.5,0.75,17.450000762939,9.9700002670288,7.9699997901917,10.25,3.4400000572205,0.95999997854233,,0.26540216206449885,0.701769527096156,0.37818992107380806,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/bf00310781,,False,False,79.02625979147244,0.13766452670020235,0.14591183773881583,0.13766452670020235,58.76236376769346
DPI-59,4468.0,,53.0,1.8999999761581,0.62999999523163,0.21999999880791,3.7400000095367,1.7200000286102,,,,,15.989999771118,0.55000001192093,0.40999999642372,0.079999998211861,25.120000839233,1.3999999761581,,,,,2.1500000953674,0.33000001311302,0.10999999940395,0.059999998658895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1.2000000476837,12.000000476837,53.0,0.62999999523163,3.7400000095367,0.0,0.0,15.989999771118,0.40999999642372,25.120000839233,2.1500000953674,0.10999999940395,0.0,15.989999771118,0.15,13.591499805450301,2.665612017130693,101.15000070631442,1.9026194736819286,0.017014277731856153,0.15823495143936225,0.0,0.4800570573920676,0.012466540163706115,1.3443315921501395,0.08269678251838686,0.007656195578172954,0.0,4.00507687065562,70.49141950067741,25.172289050174797,4.336291449147797,4.336291449147797,48.299999237061,0.99000000953674,18.340000152588,10.460000038147,6.8899998664856,8.920000076294,3.3699998855591,1.0199999809265,,0.3570972074116467,0.85166758606486,0.4192917674155224,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/bf00310781,,False,False,73.68668909924823,0.09738052631807137,0.060854425121290884,0.060854425121290884,54.005373725053275
DPI-60,4470.0,,51.400001525879,1.7000000476837,0.60000002384186,0.31999999284744,7.9499998092651,1.3799999952316,,,,,14.579999923706,2.9100000858307,0.25999999046326,0.03999999910593,23.89999961853,2.5299999713898,,,,,2.1600000858307,0.44999998807907,0.20999999344349,0.10999999940395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1.2000000476837,12.000000476837,51.400001525879,0.60000002384186,7.9499998092651,0.0,0.0,14.579999923706,0.25999999046326,23.89999961853,2.1600000858307,0.20999999344349,0.0,14.579999923706,0.15,12.3929999351501,2.430558071463808,101.06000097095941,1.8322441926193922,0.016090457524486994,0.3339966317219436,0.0,0.43465639824532704,0.007850179253819705,1.2700733499110806,0.08249888065236104,0.014513888133478115,0.0,3.991923978061889,71.0638431725221,24.320134046590116,4.6160227808877785,4.6160227808877785,48.5,2.8199999332428,17.0,10.930000305176,3.7799999713898,5.3400001525879,4.5500001907349,3.5099999904633,,0.3422293667336283,1.6221313714770376,0.21097512368681343,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/bf00310781,,False,False,74.50291468689454,0.1677558073806078,0.1662408243413358,0.1662408243413358,38.13691452982783
E-17,1702.0,,56.970001220703,,0.050000000745058,,1.3600000143051,,0.090000003576279,,1.3400000333786,,5.5300002098083,,,,33.130001068115,,,,,,2.6500000953674,,0.059999998658895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.0,1.5,15.0,56.970001220703,0.050000000745058,1.3600000143051,1.3400000333786,0.090000003576279,5.5300002098083,0.0,33.130001068115,2.6500000953674,0.059999998658895,0.0,5.610982213026236,0.15,4.7693348810723,0.9353784758624516,101.18000264465763,1.953391671680505,0.001289763307235813,0.054958739419255415,0.03632634726434107,0.16089788236674388,0.0,1.6934611590156787,0.09735607537479667,0.003988766483809249,0.0,4.001670404912366,86.76784559774121,8.243922536915951,4.988231865342831,4.988231865342831,49.619998931885,0.37999999523163,9.0,9.0500001907349,16.590000152588,13.5,0.88999998569489,0.31000000238419,,0.09501126229565576,0.3060270700479831,0.31046685602276497,"Schmidt, M.W., Green, D.H., Hibberson, W.O. (2004) Ultra-calcic magmas generated from Ca-depleted mantle: an experimental study on the origin of ankaramites. Journal of Petrology 45 531-554",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1093/petrology/egg093,,False,True,91.32326163509335,0.04660832831949491,0.008350411099760507,0.008350411099760507,76.56809134616637
EAWo0-3,30224.0,,55.740001678467,0.5,0.079999998211861,0.019999999552965,0.5,0.050000000745058,,,0.40000000596046,0.070000000298023,12.619999885559,0.21999999880791,0.37000000476837,0.0099999997764826,29.879999160767,0.25999999046326,,,,,1.2400000095367,0.10999999940395,0.019999999552965,0.019999999552965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,9.9999997473788e-05,0.00099999997473788,55.740001678467,0.079999998211861,0.5,0.40000000596046,0.0,12.619999885559,0.37000000476837,29.879999160767,1.2400000095367,0.019999999552965,0.0,12.619999885559,0.15,10.72699990272515,2.1038163747754686,100.85000074282335,1.9705568282712926,0.0021276925225452415,0.020832756495600718,0.011180360374760997,0.3731209810452878,0.011079234018867038,1.5747559380357705,0.04696969505709346,0.0013708698995272281,0.0,4.011994355720746,78.94120414446621,18.704244145933494,2.3545517096002953,2.3545517096002953,50.470001220703,0.98000001907349,7.9800000190735,17.379999160767,10.979999542236,9.5200004577637,0.69999998807907,,,0.23693892623811294,0.8879838660996933,0.2668279630786805,"Longhi, J., Pan, V. (1989) The parent magmas of the SNC meteorites. Proceedings of the Lunar and Planetary Science Conference 19 451-464",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,80.84473524018584,0.029443171728707362,0.0,0.0,52.96655432050159
F-6,63083.0,,58.94,0.31,0.07,0.02,0.38,0.14,,,0.34,0.07,0.16,0.06,0.06,0.02,38.23,0.05,0.03,0.02,,,0.44,0.02,0.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,2.0,20.0,58.94,0.07,0.38,0.34,0.0,0.16,0.06,38.23,0.44,0.13,0.0,0.16,0.15,0.136,0.026672791047269086,98.75,1.999835239512438,0.001786812693489406,0.015195760109881076,0.009120881651348577,0.0045401729963563875,0.0017243338565394025,1.9337444074907615,0.015995979083458955,0.008552079038369785,0.0,3.990495666432643,98.94917073297154,0.23231940644970756,0.8185098605787609,0.8185098605787609,,,,,,,,,,,,,"Fabbrizio, A., Stalder, R., Hametner, K., Günther, D., Marquardt, K. (2013) Experimental partitioning of halogens and other trace elements between olivine, pyroxenes, amphibole and aqueous fluid at 2 GPa and 900â€“1,300Â°C. Contributions to Mineralogy and Petrology 166 639-653",Orthopyroxene 1,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s00410-013-0902-5,,False,False,99.76576334341908,0.00016476048756208783,0.015030999622318988,0.00016476048756208783,
F-7,63084.0,,57.9,0.24,0.1,0.01,0.52,0.07,,,0.46,0.23,4.31,0.07,0.11,0.02,34.32,0.25,0.13,0.02,,,1.27,0.12,0.2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,2.0,20.0,57.9,0.1,0.52,0.46,0.0,4.31,0.11,34.32,1.27,0.2,0.0,4.31,0.15,3.6634999999999995,0.7184983088358109,99.19,1.9984948504932223,0.0025966975815110943,0.021153515854764438,0.012553248313794846,0.12441423492341734,0.0032159047316557172,1.7659664001645499,0.04696802045171918,0.013384394652702695,0.0,3.9887472671673376,91.15377323100397,6.4218815011776655,2.4243452678183695,2.4243452678183695,,,,,,,,,,,,,"Fabbrizio, A., Stalder, R., Hametner, K., Günther, D., Marquardt, K. (2013) Experimental partitioning of halogens and other trace elements between olivine, pyroxenes, amphibole and aqueous fluid at 2 GPa and 900â€“1,300Â°C. Contributions to Mineralogy and Petrology 166 639-653",Orthopyroxene 1,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,EMP,wt%,University of Innsbruck,EMP,wt%,University of Innsbruck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s00410-013-0902-5,,False,False,93.41856171111127,0.0015051495067777143,0.019648366347986723,0.0015051495067777143,
F1#3b,61458.0,,53.65,0.57,0.06,0.04,6.19,0.62,,,0.76,0.08,6.34,0.09,0.11,0.02,31.12,0.29,,,,,1.27,0.05,0.12,0.18,0.01,0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,558.0,3.0,,,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1.2,12.0,53.65,0.06,6.19,0.76,0.0,6.34,0.11,31.12,1.27,0.12,0.01,6.34,0.15,5.388999999999999,1.0569093452480374,99.63000000000001,1.8660197086315675,0.001569981930919086,0.25374172967399666,0.020899404443282588,0.18441833266357868,0.003240598338061992,1.6136033085904085,0.04732866851423796,0.008092300740236771,0.0004437184454050418,3.999357751971695,87.44157139427236,9.99367608889076,2.564752516836893,2.564752516836893,47.41,0.56,16.14,8.25,13.3,10.01,1.76,0.15,3661.0,0.11428975863013108,0.3479845429508296,0.3284334346031004,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,SIMS,ppm,WHOI,,,,,,,,,,SIMS,ppm,WHOI,,,,SIMS,ppm,WHOI,,,,,,,,,,,,,https://doi.org/10.1007/s00410-011-0688-2,SIMS,False,True,89.74326401683572,0.13398029136843248,0.11976143830556418,0.11976143830556418,74.18482691284666
F2p#2b,61456.0,,53.71,0.13,0.07,0.01,6.53,0.29,,,0.78,0.06,6.08,0.19,0.11,0.03,31.6,0.31,,,,,1.39,0.08,0.02,0.01,0.01,0.01,,,172.0,21.0,,,,,,,,,,,,,,,,,,,,,,119.0,7.0,,,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1.2,12.0,53.71,0.07,6.53,0.78,0.0,6.08,0.11,31.6,1.39,0.02,0.01,6.08,0.15,5.168,1.013566059796225,100.3,1.8542449090667796,0.0018180544522822769,0.26569285227136574,0.021290230517244838,0.17554313716758055,0.0032165525259752405,1.6263338929836284,0.05141629857708585,0.0013387090732204347,0.0004404259761618415,4.001335062611325,87.75372294139734,9.471956459695233,2.774320598907407,2.774320598907407,48.5,0.6,16.39,8.29,13.21,9.66,1.79,0.13,2904.0,0.10793794430830794,0.3520540614514221,0.306594799285398,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,SIMS,ppm,WHOI,,,,,,,,,,SIMS,ppm,WHOI,,,,SIMS,ppm,WHOI,,,,,,,,,,,,,https://doi.org/10.1007/s00410-011-0688-2,SIMS,False,True,90.25776264250122,0.14575509093322037,0.11993776133814538,0.11993776133814538,73.9615395945415
F4p#3a,61457.0,,52.07,0.42,0.12,0.01,9.11,0.27,,,0.63,0.09,7.17,0.1,0.14,0.03,29.45,0.4,,,,,1.72,0.07,0.07,0.03,0.0,,,,348.0,2.0,,,,,,,,,,,,,,,,,,,,,,268.0,2.0,,,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1.2,12.0,52.07,0.12,9.11,0.63,0.0,7.17,0.14,29.45,1.72,0.07,0.0,7.17,0.15,6.0945,1.1952744488057458,100.47999999999999,1.804834776253186,0.0031291618193447835,0.37215426175026584,0.017264906885780643,0.207843937731216,0.004110209211569265,1.5217589311004345,0.06387815817621599,0.004704269362866277,0.0,3.999678612290879,84.84945801959465,11.58885622994128,3.561685750464078,3.561685750464078,47.62,0.63,17.45,8.49,11.24,10.46,2.45,0.16,4524.0,0.13658138190187402,0.4237395733460458,0.3223238764870686,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,SIMS,ppm,WHOI,,,,,,,,,,SIMS,ppm,WHOI,,,,SIMS,ppm,WHOI,,,,,,,,,,,,,https://doi.org/10.1007/s00410-011-0688-2,SIMS,False,True,87.98314101597121,0.195165223746814,0.17698903800345184,0.17698903800345184,70.2375644198622
F5#3b,61459.0,,53.93,0.17,0.09,0.02,5.79,0.33,,,0.74,0.07,6.42,0.1,0.12,0.04,31.15,0.27,,,,,1.4,0.09,0.04,0.01,0.01,0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,336.0,1.0,,,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.0,1.2,12.0,53.93,0.09,5.79,0.74,0.0,6.42,0.12,31.15,1.4,0.04,0.01,6.42,0.15,5.457,1.070245740771672,99.69000000000003,1.875148548605803,0.002354207130965041,0.23726767160828952,0.02034280310459371,0.18668465396522996,0.003534048648268256,1.614633638342905,0.05215637019144619,0.0026965564568881425,0.0004435741616897664,3.9952620722160788,87.11387703382051,10.072144914755324,2.8139780514241575,2.8139780514241575,48.11,0.62,16.61,8.3,12.69,10.22,1.69,0.19,4577.0,0.11562044140045542,0.3669223076757369,0.3151087818368175,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,SIMS,ppm,WHOI,,,,,,,,,,SIMS,ppm,WHOI,,,,SIMS,ppm,WHOI,,,,,,,,,,,,,https://doi.org/10.1007/s00410-011-0688-2,SIMS,False,True,89.6362206078516,0.12485145139419696,0.11241622021409256,0.11241622021409256,73.15704735994558
FER-B3,288.0,,55.509998321533,0.46999999880791,0.10999999940395,0.029999999329448,5.1700000762939,0.12999999523163,,,0.56000000238419,0.050000000745058,6.0300002098083,0.14000000059605,0.14000000059605,0.019999999552965,32.360000610352,0.18000000715256,,,,,1.1599999666214,0.20999999344349,0.079999998211861,0.019999999552965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.0,1.0,10.0,55.509998321533,0.10999999940395,5.1700000762939,0.56000000238419,0.0,6.0300002098083,0.14000000059605,32.360000610352,1.1599999666214,0.079999998211861,0.0,6.0300002098083,0.15,5.125500178337055,1.0052308475700344,101.11999918520465,1.8954800388440742,0.0028257750582091944,0.20806225324498087,0.015118539816650336,0.17220020398260433,0.004049133151128335,1.6472791803143279,0.042440456192918224,0.005296417924016293,0.0,3.9927519985289095,88.47207836192062,9.248529407007146,2.279392231072236,2.279392231072236,53.130001068115,0.72000002861023,19.790000915527,4.7300000190735,7.8099999427795,8.6899995803833,5.789999961853,0.37999999523163,,0.1045361381607128,0.3397564871944772,0.3076795943586388,"Pickering-Witter, J., Johnston, A.D. (2000) The effects of variable bulk composition on the melting systematics of fertile peridotitic assemblages. Contributions to Mineralogy and Petrology 140 190-211",Orthopyroxene 1,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s004100000183,,False,True,90.53574305547053,0.10451996115592577,0.1035422920890551,0.1035422920890551,74.64042977646291
FER-B8,289.0,,55.360000610352,0.95999997854233,,,5.0700001716614,0.20000000298023,,,0.54000002145767,0.050000000745058,5.3099999427795,0.18000000715256,0.11999999731779,0.03999999910593,32.060001373291,0.33000001311302,,,,,0.95999997854233,0.079999998211861,0.070000000298023,0.0099999997764826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.0,1.0,10.0,55.360000610352,0.0,5.0700001716614,0.54000002145767,0.0,5.3099999427795,0.11999999731779,32.060001373291,0.95999997854233,0.070000000298023,0.0,5.3099999427795,0.15,4.513499951362575,0.8852032433423025,99.49000209569972,1.9116414903073742,0.0,0.20633508563469594,0.01474273152590488,0.15334626811188795,0.003509761596750712,1.6503824075082365,0.035518584573170156,0.004686543708609872,0.0,3.98016287296663,89.73140497351022,8.337447141053351,1.931147885436423,1.931147885436423,52.439998626709,0.62999999523163,19.180000305176,4.6700000762939,7.7300000190735,8.8100004196167,5.3000001907349,0.40000000596046,,0.09291559787250256,0.33891831505729,0.27415336895203296,"Pickering-Witter, J., Johnston, A.D. (2000) The effects of variable bulk composition on the melting systematics of fertile peridotitic assemblages. Contributions to Mineralogy and Petrology 140 190-211",Orthopyroxene 1,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,EMP,wt%,Not Specified,EMP,wt%,Not Specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1007/s004100000183,,False,True,91.4983738860188,0.08835850969262582,0.11797657594207012,0.08835850969262582,74.68715520238527
